,Date,cf_200,cf_2000
0,2018-01-03,0.3104388043104544,0.1691858787833099
1,2018-01-05,0.9854175265155608,0.9375020102022944
2,2018-01-08,0.9829641335268846,0.9460368573737766
3,2018-01-10,0.9992434805202264,0.9992305960554192
4,2018-01-15,0.9638262513470532,0.9073868485823728
5,2018-01-18,1.000327827639046,1.0003293048358448
6,2018-01-23,0.9377060015856932,0.9252345744800896
7,2018-01-25,0.9973075212312258,0.9795105083822232
8,2018-01-28,1.0002741422359518,1.0000879423624296
9,2018-01-30,0.9989353101570896,0.9955889892220277
10,2018-02-04,0.9990742544474844,0.9963760996341472
11,2018-02-07,0.9982549564509064,0.9867319183989036
12,2018-02-09,0.3016263903542278,0.1690845826787021
13,2018-02-12,1.000327827639046,1.0003293048358448
14,2018-02-14,0.9992690189543272,0.9989555682149904
15,2018-02-17,0.9774890066827224,0.931164462622494
16,2018-02-19,0.9991697745406954,0.998699502734368
17,2018-02-22,0.0062182233861106,0.0017476216837926
18,2018-02-24,0.141635982468332,0.0816644020770291
19,2018-02-27,1.0003222059395678,1.0003293048358448
20,2018-03-01,0.5534234662195437,0.3336067899005077
21,2018-03-04,0.997902639794616,0.9893028506727236
22,2018-03-06,0.8731541512395941,0.6774832987768316
23,2018-03-09,0.9856981037851976,0.9532646208021716
24,2018-03-11,0.7864240946300174,0.6021479424466144
25,2018-03-16,0.5409614047747369,0.4041869347273947
26,2018-03-19,0.8938544454747882,0.696637775681257
27,2018-03-21,0.9994023262412068,0.999959304299487
28,2018-03-24,0.8831669857929411,0.7905596837246853
29,2018-03-26,0.0608475574151774,0.0185704443742682
30,2018-03-29,0.0,0.0
31,2018-03-31,0.0393567988547984,0.0139208528875492
32,2018-04-03,0.4927886575540414,0.3586937722883646
33,2018-04-05,0.9990601862953744,0.997041329959308
34,2018-04-08,0.2579675569391605,0.1624093076308561
35,2018-04-10,0.9957232926729588,0.9857364150867908
36,2018-04-13,1.0002135040903275,0.9991920394682317
37,2018-04-15,0.7467581568193967,0.5893942810471131
38,2018-04-18,0.5089377548721798,0.3670900775512222
39,2018-04-20,0.797153318283288,0.5860686027331897
40,2018-04-23,0.9822192800951036,0.920746643119214
41,2018-04-25,0.9278922021853274,0.860644248801172
42,2018-04-28,0.8960495312090314,0.847475182930664
43,2018-04-30,0.9906922721960557,0.9518435262754633
44,2018-05-03,0.3451267975752728,0.1934795002166493
45,2018-05-05,0.9993900550070968,0.9995224123578332
46,2018-05-08,0.9844798348782844,0.9457688370659048
47,2018-05-10,0.2353754395926522,0.1472820524022574
48,2018-05-13,0.0020790949018602,0.0002491838737800927
49,2018-05-15,0.92883276333102,0.8745251734392882
50,2018-05-18,0.6970852188525994,0.4549027433158333
51,2018-05-20,0.6632399463344141,0.4984301428439677
52,2018-05-23,0.3292471942819535,0.2496813676500416
53,2018-05-25,0.9314693790013352,0.8483983621472785
54,2018-05-28,1.0000089671413488,0.9987161915771696
55,2018-05-30,0.556143534420844,0.3335885466513553
56,2018-06-02,1.0003293048358448,1.0003293048358448
57,2018-06-04,0.0288803429299273,0.0013751954472981
58,2018-06-07,0.4488453177600598,0.3361468081850777
59,2018-06-09,0.5054555365010549,0.3051716086624998
60,2018-06-12,0.3581637726941601,0.2118755961229639
61,2018-06-14,0.3864518011071954,0.1657615812181087
62,2018-06-17,0.6967548139488261,0.3408357601053809
63,2018-06-19,0.0,0.0
64,2018-06-22,0.037678492492654,0.0018981870119228
65,2018-06-24,0.4844040596442193,0.2284044350545648
66,2018-06-27,0.0078022416096037,0.00018379486141956183
67,2018-06-29,0.0334790915782469,0.0017574407186468
68,2018-07-02,0.1729990178182826,0.0672534971280192
69,2018-07-04,0.0514111662226593,0.0182821119683792
70,2018-07-07,0.8221937231115458,0.6892189027443947
71,2018-07-09,0.3875554570616542,0.2397081816017306
72,2018-07-12,0.7213683106914448,0.5858606915639498
73,2018-07-14,0.3063972420743094,0.1441211438047592
74,2018-07-17,0.053908061367853,0.0044525908629035
75,2018-07-19,0.5706083937753332,0.257165851590743
76,2018-07-22,0.7462659825157559,0.6067157063815227
77,2018-07-24,0.0343556167594563,0.0122954549951522
78,2018-07-27,0.8795136745382173,0.7190015256232769
79,2018-07-29,0.9828724014220046,0.9637563223904106
80,2018-08-01,0.0192141962892581,0.0023863122527041
81,2018-08-03,0.5652742561369914,0.3180098935653526
82,2018-08-06,0.503458668392431,0.2379300887732199
83,2018-08-08,0.6673870563053818,0.5174626675939631
84,2018-08-11,0.3632202886733978,0.2240656916202137
85,2018-08-13,0.0,0.0
86,2018-08-16,1.0003293048358448,1.0003293048358448
87,2018-08-18,0.9971989576229716,0.9892218526218096
88,2018-08-21,0.9999072532681312,0.995095865396196
89,2018-08-23,0.1913504103513363,0.0949755478791769
90,2018-08-26,0.4757012945041792,0.2415619215168915
91,2018-08-28,5.313435516788085e-05,0.0
92,2018-08-31,0.5580867531494049,0.3905504916979596
93,2018-09-02,0.9946508616090985,0.9860101575600684
94,2018-09-07,0.9995781195643204,1.0002496195763892
95,2018-09-10,0.7410258065193295,0.4263632024222475
96,2018-09-12,0.0315165019643508,0.0144561326723403
97,2018-09-15,1.0002524370995962,0.9997057111660193
98,2018-09-17,0.8315137624589071,0.6875034879956968
99,2018-09-22,0.997530933936164,0.9919884664842112
100,2018-09-25,0.1065798817027223,0.0512836677063548
101,2018-09-27,0.9763421490166012,0.9083149508250418
102,2018-09-30,0.7735388084501768,0.5746602352754338
103,2018-10-02,0.999251054478452,0.999069320904681
104,2018-10-05,0.8887100823940479,0.813264399483641
