Date,cf_200,cf_2000
2018-01-05,0.996284,0.959139
2018-01-10,1.000076,1.000078
2018-01-15,0.993253,0.920975
2018-01-20,0.905492,0.554358
2018-01-25,1.000077,1.000078
2018-01-30,1.000077,1.000078
2018-02-04,0.764378,0.329893
2018-02-09,0.513742,0.071604
2018-02-14,0.249992,0.001395
2018-02-19,0.562472,0.095680
2018-02-24,0.510304,0.011575
2018-03-01,0.872460,0.553652
2018-03-06,0.988574,0.915448
2018-03-11,0.962751,0.749211
2018-03-16,0.980589,0.832714
2018-03-21,0.526758,0.049406
2018-03-26,0.681207,0.109253
2018-03-31,0.514801,0.021517
2018-04-05,0.346869,0.016908
2018-04-10,0.154235,0.002512
2018-04-15,0.258496,0.012829
2018-04-20,0.450696,0.122648
2018-04-25,0.125942,0.001528
2018-04-30,0.290270,0.002483
2018-05-05,0.310711,0.003402
2018-05-10,0.109867,0.000424
2018-05-15,0.295461,0.028292
2018-05-20,0.002667,0.000000
2018-05-25,0.508060,0.036706
2018-05-30,0.162176,0.002173
2018-06-04,0.211163,0.003388
2018-06-09,0.170532,0.001142
2018-06-14,0.320201,0.010602
2018-06-19,0.145466,0.002583
2018-06-24,0.240677,0.003350
2018-06-29,0.242275,0.008675
2018-07-04,0.203006,0.017577
2018-07-09,0.108297,0.011073
2018-07-14,0.487268,0.138496
2018-07-19,0.060840,0.001554
2018-07-24,0.150987,0.006957
2018-07-29,0.061287,0.001391
2018-08-03,0.193817,0.001450
2018-08-08,0.093019,0.001866
2018-08-13,0.313860,0.020578
2018-08-18,0.375780,0.018115
2018-08-23,0.184804,0.008537
2018-08-28,0.498401,0.075659
2018-09-02,0.955308,0.758572
2018-09-07,0.380872,0.012099
2018-09-12,0.519805,0.077734
2018-09-17,0.137009,0.003329
2018-09-22,0.136637,0.003514
2018-09-27,0.104304,0.001180
2018-10-02,0.231321,0.014660
2018-10-07,0.335501,0.009305
2018-10-12,0.685202,0.330907
2018-10-17,0.508781,0.023005
2018-10-22,0.488998,0.060002
2018-10-27,0.225453,0.021462
2018-11-01,0.805886,0.348700
2018-11-06,0.381152,0.024679
2018-11-11,0.174716,0.003695
2018-11-16,0.000000,0.000000
2018-11-21,0.965268,0.718913
2018-11-26,0.559455,0.106812
2018-12-01,0.225203,0.006881
2018-12-06,0.027472,0.000074
2018-12-11,0.395936,0.070337
2018-12-16,0.450967,0.212970
2018-12-21,0.994982,0.946384
2018-12-26,0.000000,0.000000
2018-12-31,0.146296,0.002968
2019-01-05,0.596401,0.436237
2019-01-10,0.999956,0.998236
2019-01-15,0.780627,0.718231
2019-01-20,1.000078,1.000078
2019-01-25,1.000077,1.000078
2019-01-30,0.720333,0.204941
2019-02-04,0.989945,0.915388
2019-02-09,0.427908,0.010382
2019-02-14,0.448140,0.016952
2019-02-19,0.809968,0.634296
2019-02-24,0.842959,0.541377
2019-03-01,1.000078,1.000078
2019-03-06,0.878956,0.448078
2019-03-11,0.969660,0.858953
2019-03-16,0.966945,0.797812
2019-03-21,0.999427,0.993153
2019-03-26,0.231914,0.003589
2019-03-31,0.928315,0.623575
2019-04-05,0.890545,0.539395
2019-04-10,0.865161,0.327576
2019-04-15,0.942362,0.638870
2019-04-20,0.995241,0.956472
2019-04-25,0.148893,0.001665
2019-04-30,0.384085,0.010667
2019-05-05,0.355015,0.013312
2019-05-10,0.312097,0.002281
2019-05-15,0.359268,0.015442
2019-05-20,0.307671,0.017034
2019-05-25,0.335268,0.009162
2019-05-30,0.301264,0.006637
2019-06-04,0.271329,0.012124
2019-06-09,0.150843,0.001593
2019-06-14,0.252571,0.007885
2019-06-19,0.167695,0.005558
2019-06-24,0.396219,0.043292
2019-06-29,0.939676,0.700172
2019-07-04,0.708014,0.328973
2019-07-09,0.163066,0.002550
2019-07-14,0.164206,0.016558
2019-07-19,0.301447,0.039831
2019-07-24,0.001286,0.000000
2019-07-29,0.006991,0.000000
2019-08-03,0.062275,0.001842
2019-08-08,0.574516,0.191888
2019-08-13,0.179411,0.005931
2019-08-18,0.069384,0.000863
2019-08-23,0.600029,0.051877
2019-08-28,0.368840,0.078936
2019-09-02,0.141030,0.016189
2019-09-07,0.743686,0.386404
2019-09-12,0.403572,0.016049
2019-09-17,0.597089,0.156632
2019-09-22,0.218538,0.007433
2019-09-27,0.216069,0.006623
2019-10-02,0.257928,0.008691
2019-10-07,0.231400,0.004088
2019-10-12,0.218888,0.020282
2019-10-17,0.224350,0.002931
2019-10-22,0.168152,0.001170
2019-10-27,0.121888,0.001156
2019-11-01,0.358750,0.004619
2019-11-06,0.150524,0.006681
2019-11-11,0.242733,0.008002
2019-11-16,0.807726,0.245670
2019-11-21,0.204671,0.005397
2019-11-26,0.000000,0.000000
2019-12-01,0.748052,0.614738
2019-12-06,0.497298,0.037926
2019-12-11,0.098140,0.003905
2019-12-16,0.968202,0.818946
2019-12-21,0.940849,0.650481
2019-12-26,0.431169,0.022069
2019-12-31,0.501246,0.066870
2020-01-05,0.749643,0.240309
2020-01-10,0.654423,0.508712
2020-01-15,0.354704,0.043320
2020-01-20,0.978482,0.801890
2020-01-25,0.033849,0.000113
2020-01-30,0.999891,0.996341
2020-02-04,0.966572,0.787641
2020-02-09,0.960835,0.850724
2020-02-14,0.041825,0.006692
2020-02-19,0.906454,0.657448
2020-02-24,0.901812,0.586544
2020-02-29,1.000077,1.000078
2020-03-05,0.953704,0.881457
2020-03-10,0.087316,0.008092
2020-03-15,0.125462,0.000053
2020-03-20,0.809271,0.255764
2020-03-25,0.261180,0.004041
2020-03-30,0.246745,0.000802
2020-04-04,0.489590,0.054434
2020-04-09,0.805455,0.350223
2020-04-14,0.222170,0.008737
2020-04-19,0.233676,0.015877
2020-04-24,0.158906,0.001598
2020-04-29,0.352045,0.007919
2020-05-04,0.443151,0.008988
2020-05-09,0.207737,0.000203
2020-05-14,0.290117,0.010042
2020-05-24,0.584485,0.195879
2020-05-29,0.464886,0.038405
2020-06-03,0.083284,0.001486
2020-06-08,0.045802,0.001995
2020-06-13,0.435971,0.029011
2020-06-18,0.158973,0.010480
2020-06-23,0.490877,0.081200
2020-06-28,0.055421,0.002993
2020-07-03,0.273286,0.013337
2020-07-08,0.187814,0.003300
2020-07-13,0.027197,0.001763
2020-07-18,0.034720,0.000493
2020-07-23,0.150045,0.006082
2020-07-28,0.038270,0.000722
2020-08-02,0.237903,0.014232
2020-08-07,0.182259,0.004069
2020-08-12,0.127644,0.003210
2020-08-17,0.251632,0.008128
2020-08-22,0.126985,0.005817
2020-08-27,0.347894,0.035735
2020-09-01,0.019397,0.000880
2020-09-06,0.057589,0.000424
2020-09-11,0.429451,0.031801
2020-09-16,0.156339,0.001371
2020-09-21,0.841952,0.589702
2020-09-26,0.536119,0.042295
2020-10-01,0.930158,0.810819
2020-10-06,0.000040,0.000000
2020-10-11,0.000527,0.000000
2020-10-16,0.348224,0.011094
