Date,cf_200,cf_2000
2018-03-01,0.657642,0.265326
2018-03-11,0.0181173,0.00030085
2018-03-16,0.0467811,0.000186819
2018-03-21,0.846277,0.252459
2018-03-26,0.693641,0.0853422
2018-03-31,0.629489,0.106106
2018-04-05,0.79962,0.301979
2018-04-10,0.850113,0.406569
2018-04-15,0.404218,0.0927344
2018-04-20,0.108087,0.020994
2018-04-25,0.319663,0.0557938
2018-04-30,0.80468,0.243044
2018-05-05,0.965488,0.743583
2018-05-10,0.325841,0.00710181
2018-05-15,0.484766,0.0149937
2018-05-20,0.480733,0.104293
2018-05-25,0.776371,0.260549
2018-05-30,0.287097,0.22011
2018-06-04,0.823303,0.250802
2018-06-09,0.540097,0.306617
2018-06-14,0.32019,0.218904
2018-06-19,0.208152,0.0277802
2018-06-24,0.00441547,0
2018-06-29,0.128656,0.022878
2018-07-04,0.248207,0.0472283
2018-07-09,0.630177,0.148521
2018-07-14,0.719941,0.326363
2018-07-19,0.211696,0.0511471
2018-07-24,0.322784,0.022524
2018-07-29,0.861018,0.595102
2018-08-03,0.77738,0.265606
2018-08-08,0.466542,0.22866
2018-08-13,0.359696,0.107195
2018-08-18,0.0794442,0.0256145
2018-08-23,0.224055,0.196999
2018-08-28,0.649652,0.119892
2018-09-02,0.0571627,2.71201e-05
2018-09-07,0.647929,0.112131
2018-09-12,0.633222,0.0492939
2018-09-17,0,0
2018-09-22,0.490847,0.412156
2018-09-27,0.541046,0.286293
2018-10-02,0.745737,0.165653
2018-10-07,0.858722,0.2572
2018-10-12,0.791735,0.454315
2018-10-17,0.899769,0.702189
2018-10-22,0.816517,0.598198
2018-10-27,0.790878,0.287452
2018-11-01,0.685598,0.0657592
2018-11-06,0.611402,0.124584
2018-11-11,0.180861,0.00603153
2018-11-16,0.756786,0.149928
2018-11-21,0.771631,0.207708
2018-11-26,0.857097,0.336531
2018-12-01,0.319578,0.127087
2018-12-06,0.807249,0.61239
2018-12-11,0.587779,0.308258
2018-12-16,0.728742,0.370791
2018-12-21,0.00978149,0
2018-12-26,0.965377,0.751059
2018-12-31,0.589944,0.269925
2019-01-05,0.700656,0.255915
2019-01-10,0.473833,0.214422
2019-01-15,0.704532,0.377506
2019-01-20,0.0442595,0.00572759
2019-01-25,0.850931,0.353776
2019-01-30,0.645549,0.349987
2019-02-04,0.699991,0.124535
2019-02-09,0,0
2019-02-14,0.816522,0.243086
2019-02-19,0.627915,0.0577683
2019-02-24,0.658539,0.0868637
2019-03-01,0.609634,0.12717
2019-03-06,0.885719,0.371452
2019-03-11,0.719125,0.161952
2019-03-16,0.591919,0.113114
2019-03-21,0.709431,0.126766
2019-03-26,0.634391,0.165959
2019-03-31,0.600639,0.295864
2019-04-05,0.723937,0.0622964
2019-04-10,0.528512,0.061106
2019-04-15,0.416404,0.0747274
2019-04-20,0.692314,0.0581851
2019-04-25,0.717698,0.122129
2019-04-30,0.110441,0.00519471
2019-05-05,0.720624,0.083391
2019-05-10,0.0381299,0.00161455
2019-05-15,0.979884,0.828277
2019-05-20,0.670146,0.065409
2019-05-25,0.880148,0.408046
2019-05-30,0.799293,0.332238
2019-06-04,0.119383,0.00822805
2019-06-09,0,0
2019-06-14,0.817442,0.359223
2019-06-19,0.239822,0.0340638
2019-06-24,0.785021,0.292976
2019-06-29,0.553469,0.0768941
2019-07-04,0.595556,0.1477
2019-07-09,0.147784,0.0187414
2019-07-14,0.584284,0.311759
2019-07-19,0.653015,0.0983111
2019-07-24,0.52276,0.0375522
2019-07-29,0,0
2019-08-03,0.731671,0.267243
2019-08-08,0.946857,0.667891
2019-08-13,0.882839,0.571014
2019-08-18,0.350632,0.186197
2019-08-23,0.717748,0.222585
2019-08-28,0.721089,0.506118
2019-09-02,0.0157623,0
2019-09-07,0.000103099,0
2019-09-12,0.423374,0.222604
2019-09-17,0.678661,0.092491
2019-09-22,0.72277,0.189121
2019-09-27,0.629166,0.0911284
2019-10-02,0.284601,0.0347904
2019-10-07,0.722591,0.102033
2019-10-12,0.417451,0.155518
2019-10-17,0.325433,0.104626
2019-10-22,0.60576,0.152225
2019-10-27,0.826918,0.396176
2019-11-01,0.302351,0.102119
2019-11-06,0.268657,0.016
2019-11-11,0.00732915,0
2019-11-16,0.480353,0.0464029
2019-11-21,0.751116,0.117946
2019-12-01,0.715231,0.250488
2019-12-06,0.61207,0.264987
2019-12-11,0,0
2019-12-16,0.551782,0.260791
2019-12-21,3.09732e-05,0
2019-12-26,0,0
2019-12-31,0.864898,0.355763
2020-01-05,0.00028409,0
2020-01-10,0.377824,0.162988
2020-01-15,0.362837,0.132394
2020-01-20,0.0217046,0.00354989
2020-01-25,0.196365,0.101026
2020-01-30,0.181523,0.113577
2020-02-04,0.229535,0.0365113
2020-02-09,0.88401,0.429664
2020-02-14,0.102221,0.00973048
2020-02-19,0.966229,0.754381
2020-02-24,0.778912,0.316004
2020-02-29,0.64421,0.3368
2020-03-05,0.176143,0.00880698
2020-03-10,0.136031,0.00532544
2020-03-15,0,0
2020-03-20,0.928094,0.557579
2020-03-25,0.688089,0.393433
2020-03-30,0.747324,0.138686
2020-04-04,0.746547,0.155688
2020-04-09,0.302597,0.0461385
2020-04-14,0.799792,0.269658
2020-04-19,0.571307,0.170827
2020-04-24,0,0
2020-04-29,0.814183,0.611781
2020-05-04,0.337059,0.227905
2020-05-09,0.765716,0.140702
2020-05-14,0.912799,0.652947
2020-05-24,0.00695702,0
2020-05-29,0.300025,0.0759433
2020-06-03,0.239978,0.0677925
2020-06-08,0.174785,0.00806821
2020-06-13,0.712771,0.0812642
2020-06-18,0,0
2020-06-23,0.699956,0.230957
2020-06-28,0.796419,0.328572
2020-07-03,0.0772937,0.0149188
2020-07-08,0.696927,0.297179
2020-07-13,0.716784,0.433132
2020-07-18,0.44059,0.0429258
2020-07-23,0,0
2020-07-28,0.290483,0.0165341
2020-08-02,0.450292,0.0371868
2020-08-07,0.524226,0.134774
2020-08-12,0.969702,0.882926
2020-08-17,6.57255e-05,0
2020-08-22,0.207921,0.120006
2020-08-27,0.736457,0.57832
2020-09-01,0.761183,0.302099
2020-09-06,0.65917,0.277184
2020-09-11,0.760099,0.327678
2020-09-16,0.489417,0.196597
2020-09-21,0.853247,0.381835
2020-09-26,0.903725,0.669531
2020-10-01,0.869938,0.342673
2020-10-11,0.164761,0.0807326
2020-10-16,0.854032,0.565927
2020-10-21,0.289778,0.0184332
2020-10-26,0.829285,0.384059
2020-10-31,0.378822,0.176227
2020-11-05,0.665018,0.0430425
2020-11-10,0.420786,0.177587
2020-11-15,0.0986829,0.0426039
2020-11-20,0.92597,0.62059
2020-11-25,0.670901,0.100461
2020-11-30,0.976161,0.852332
2020-12-05,0.920883,0.536672
2020-12-10,0.783837,0.510663
2020-12-15,0.935843,0.670681
2020-12-20,0.708854,0.222453
2020-12-30,0.476232,0.138137
2021-01-04,0.0973951,0.0352412
2021-01-09,0.81467,0.327679
2021-01-14,0.591201,0.157718
2021-01-19,0,0
2021-01-24,0.939413,0.684269
2021-01-29,0.656367,0.159608
2021-02-03,0.984912,0.879749
2021-02-08,0.770667,0.263708
2021-02-13,0.828872,0.468811
2021-02-18,0.709437,0.231749
2021-02-23,0.0500676,0.00234242
2021-02-28,0.976036,0.807165
2021-03-05,0.666292,0.3872
2021-03-10,0.135056,0.0318504
2021-03-15,0.547464,0.109778
2021-03-20,0.585971,0.0392556
2021-03-25,0.79679,0.112689
