Date,cf_200,cf_2000
2018-01-02,0.329165,0.1122
2018-01-05,0.648077,0.339915
2018-01-07,0.128325,0.017333
2018-01-10,3.1784e-05,0
2018-01-12,0.424292,0.159558
2018-01-15,0.0446007,0.00130242
2018-01-17,0,0
2018-01-20,0.540936,0.237349
2018-01-22,0.0146213,0
2018-01-25,0.0339147,0.00481861
2018-01-27,0.122018,0.0365793
2018-01-30,0.523174,0.158955
2018-02-01,0.687989,0.391507
2018-02-04,0.0121483,0.000382517
2018-02-06,0,0
2018-02-09,0.309591,0.0431745
2018-02-11,0.00123903,0
2018-02-14,0.274397,0.037203
2018-02-16,0.245612,0.120271
2018-02-19,0.524609,0.169129
2018-02-21,0.39856,0.289326
2018-02-24,0.00848556,0.000111236
2018-02-26,0.667262,0.407637
2018-03-01,0.781476,0.418276
2018-03-03,0.000182626,0
2018-03-06,0,0
2018-03-08,0.353569,0.0988171
2018-03-11,0,0
2018-03-13,0.641887,0.35893
2018-03-16,0,0
2018-03-18,6.12204e-05,0
2018-03-21,0,0
2018-03-23,0.668036,0.286507
2018-03-26,0,0
2018-03-28,0.0146229,0.000918739
2018-03-31,0.0243336,0.00305764
2018-04-02,0,0
2018-04-05,0.684437,0.456962
2018-04-07,0.309867,0.135821
2018-04-10,0.309963,0.184743
2018-04-12,0.517669,0.262939
2018-04-15,0.0792201,0.0355361
2018-04-17,0.00120126,0
2018-04-20,0.690526,0.596664
2018-04-22,0.250463,0.118478
2018-04-25,0.0379249,0.0173577
2018-04-27,0.414654,0.317949
2018-04-30,0.0258685,0.00267804
2018-05-02,0.165468,0.0982461
2018-05-05,0.317577,0.17992
2018-05-07,0.146011,0.059775
2018-05-10,0,0
2018-05-12,0.0271282,0.00157057
2018-05-15,0.931976,0.915535
2018-05-17,0.254649,0.204712
2018-05-20,0.705065,0.655535
2018-05-22,0.278662,0.0796548
2018-05-25,0,0
2018-05-30,0.117181,0.0481262
2018-06-01,0.170423,0.109199
2018-06-04,0.962171,0.909116
2018-06-06,0.921078,0.791463
2018-06-09,0.183162,0.0867676
2018-06-11,0.838817,0.73974
2018-06-14,0.00185479,0
2018-06-16,0.969997,0.917937
2018-06-19,0.373231,0.247077
2018-06-24,0.136017,0.0426626
2018-06-29,0.848782,0.653006
2018-07-01,0.932208,0.760391
2018-07-04,0.903309,0.832393
2018-07-06,6.19427e-05,0
2018-07-09,0.201992,0.0668555
2018-07-11,0.542326,0.351763
2018-07-14,0.986495,0.972041
2018-07-16,0.70008,0.618308
2018-07-19,0.796926,0.670661
2018-07-21,0.97551,0.947631
2018-07-24,0.722503,0.652285
2018-07-26,0.974288,0.940876
2018-07-29,0.184376,0.059012
2018-07-31,0.697771,0.498449
2018-08-03,0.611252,0.441181
2018-08-05,0.213104,0.105467
2018-08-08,0,0
2018-08-10,0.489651,0.38131
2018-08-13,0,0
2018-08-15,0.286103,0.131338
2018-08-18,0.927763,0.774682
2018-08-20,0,0
2018-08-23,0.46467,0.260269
2018-08-25,0.692485,0.542287
2018-08-28,0.667279,0.491958
2018-08-30,0.862855,0.694293
2018-09-02,0.00635797,2.27571e-05
2018-09-04,0.623844,0.353544
2018-09-07,0.0283471,0.0136316
2018-09-09,0.527644,0.407239
2018-09-12,0.85159,0.619943
2018-09-14,0.397296,0.212078
2018-09-17,0,0
2018-09-19,0.166947,0.0818073
2018-09-22,0.167743,0.0665989
2018-09-24,0.96897,0.901997
2018-09-27,0.0598973,0.0228355
2018-09-29,0.321106,0.116679
2018-10-02,0.702848,0.308707
2018-10-04,0.0024546,7.09502e-05
2018-10-07,0.45432,0.180392
2018-10-09,0.830184,0.441911
2018-10-12,0.00637061,0.000369769
2018-10-14,0.915734,0.689054
2018-10-17,0.915455,0.836065
2018-10-19,0.999792,0.999792
2018-10-22,0.948919,0.753582
2018-10-24,0.0457371,0.00985752
2018-10-27,0.569182,0.192492
2018-10-29,0.660059,0.327694
2018-11-01,7.30609e-07,0
2018-11-03,1.21768e-06,0
2018-11-06,0.411691,0.129974
2018-11-08,0.273049,0.0295193
2018-11-11,0.520801,0.30666
2018-11-13,0.206854,0.0872935
2018-11-16,0.417495,0.210778
2018-11-18,0.337595,0.0777822
2018-11-21,0.581731,0.331758
2018-11-23,0.329896,0.0802344
2018-11-26,0.222067,0.0558477
2018-11-28,0.998811,0.989121
2018-12-01,0.0166483,0.00186544
2018-12-03,0,0
2018-12-06,0.173445,0.0348011
2018-12-08,0.0550634,0.00325069
2018-12-11,0.0795473,0.0157389
2018-12-13,0.293388,0.119829
2018-12-16,0.383583,0.0807944
2018-12-18,0.00197186,0
2018-12-21,0.083543,0.0129429
2018-12-23,0,0
2018-12-26,0.0919628,0.0138651
2018-12-28,0,0
2018-12-31,0.000230422,0
2019-01-02,0.142069,0.0288329
2019-01-05,0.00267873,0
2019-01-07,0.0024801,0
2019-01-10,0,0
2019-01-12,0.440034,0.171901
2019-01-15,0.236901,0.0629775
2019-01-17,0.120328,0.0248236
2019-01-20,1.80591e-07,0
2019-01-22,0.312586,0.11961
2019-01-25,0.282017,0.0972101
2019-01-27,0.765726,0.51683
2019-01-30,0.309219,0.0769158
2019-02-01,0.673127,0.319621
2019-02-04,0.999792,0.999792
2019-02-06,0.0624695,0.0121224
2019-02-09,0.129628,0.0178954
2019-02-11,0,0
2019-02-14,0.497364,0.215661
2019-02-16,0.553624,0.326168
2019-02-19,0,0
2019-02-21,0.238124,0.0704406
2019-02-24,0.695053,0.246135
2019-02-26,0.750356,0.453328
2019-03-01,0,0
2019-03-03,0.376608,0.157013
2019-03-08,0,0
