,Date,cf_200,cf_2000
0,2018-01-05,0.000301422605886975,0.0
1,2018-01-15,0.008860693664257076,0.00315347985403045
2,2018-01-20,0.0,0.0
3,2018-01-25,0.00895988872170345,0.00038422712972483076
4,2018-02-04,0.6262832833098768,0.3160589405008922
5,2018-02-09,0.06743839352796796,0.009612972789805893
6,2018-02-14,0.08720779961368087,0.007752310739176
7,2018-02-19,0.7310807365814799,0.4520940696203341
8,2018-02-24,0.31285586585076647,0.08302201007754133
9,2018-03-01,0.3134640370338772,0.12696457096208763
10,2018-03-06,0.298211183763498,0.11780685860817675
11,2018-03-11,0.035581306223585844,0.0085821305723383
12,2018-03-16,0.9036193311609184,0.7217137176489766
13,2018-03-21,0.01044901901717415,0.0032734164115996
14,2018-03-26,2.153942572526512e-05,0.0
15,2018-03-31,0.6227907198169331,0.4417260168102522
16,2018-04-05,0.7934374384058787,0.2795709410494838
17,2018-04-10,0.5613405072284106,0.2742200833710079
18,2018-04-15,0.35504930849835226,0.0279101368264467
19,2018-04-20,0.7437546372301953,0.4717821185973502
20,2018-04-25,0.0,0.0
21,2018-04-30,0.649446986036094,0.25434799115520107
22,2018-05-05,0.8109873368391447,0.289262523815217
23,2018-05-10,0.6762452213515948,0.11822575020674912
24,2018-05-15,0.0,0.0
25,2018-05-20,0.35182650350999983,0.17186684552639192
26,2018-05-25,0.6620512862584261,0.19450454992130528
27,2018-05-30,0.2998318871116766,0.025408015560371113
28,2018-06-04,0.36110719948707026,0.035658343342612545
29,2018-06-09,0.5962540283807523,0.0950360605155087
30,2018-06-14,0.6078401223658066,0.13279176044255767
31,2018-06-19,0.6968763746274306,0.16472078164149326
32,2018-06-24,0.000433281688642325,0.0
33,2018-06-29,0.003889459309073925,0.00012432173898702028
34,2018-07-04,0.3779242438960766,0.25547435923794026
35,2018-07-09,0.5340635550091579,0.1169614479077376
36,2018-07-14,0.8661068040834295,0.3934876555119116
37,2018-07-19,0.6752617792568861,0.08799364474291264
38,2018-07-24,0.7179345916765942,0.14359308822109793
39,2018-07-29,0.6751272528216853,0.1198904758092526
40,2018-08-03,0.5766716429778638,0.05911256730280122
41,2018-08-08,0.013062270491940987,0.00011957185031253608
42,2018-08-13,0.6232603505630776,0.040945166230601175
43,2018-08-18,0.6584491150500286,0.10499423291768578
44,2018-08-23,0.7313161290062575,0.2268151151817494
45,2018-08-28,0.6031888700592727,0.08552453575262173
46,2018-09-02,0.5816251321454293,0.047913895207483924
47,2018-09-07,0.5660155078521595,0.19739300324754744
48,2018-09-12,0.8227328150537754,0.5298051379331804
49,2018-09-17,0.4942754022663451,0.05368673835451365
50,2018-09-22,0.8724835404293643,0.4751549394987246
51,2018-09-27,0.6984039947510544,0.1385285378034126
52,2018-10-02,0.0860781679729252,0.012258516869999174
53,2018-10-07,0.1214805238249847,0.011546986194139824
54,2018-10-12,0.16532378431781078,0.1345763709833761
55,2018-10-17,0.5782714468239181,0.22557314466542344
56,2018-10-22,0.8144415994399012,0.4185268207370613
57,2018-10-27,0.4300745308235121,0.17380531241240105
58,2018-11-01,0.7289854606601636,0.16541052472074633
59,2018-11-06,0.05069611446499389,0.020240838497027173
60,2018-11-11,0.009602776223694166,0.0004968037696679
61,2018-11-16,0.8145907584520307,0.5559236142417678
62,2018-11-21,0.2983145698382632,0.07364582048123547
63,2018-11-26,0.0,0.0
64,2018-12-01,0.0,0.0
65,2018-12-06,0.5559987104682791,0.3294194797122625
66,2018-12-11,3.199577787673379e-06,0.0
67,2018-12-16,0.030066099373575027,0.006766759644435825
68,2018-12-21,0.0,0.0
69,2018-12-26,0.200626317959256,0.06812209002686492
70,2018-12-31,0.0,0.0
71,2019-01-05,0.20671258142730467,0.045993213767946226
72,2019-01-10,0.5971688428477927,0.17372705738045655
73,2019-01-15,0.08362723377704885,0.006652099487746619
74,2019-01-20,0.008344083248060375,0.00035818897755172864
75,2019-01-25,0.0,0.0
76,2019-01-30,0.06979304221185968,0.021360732742322204
77,2019-02-04,0.0,0.0
78,2019-02-09,0.8222718714966952,0.39552744891944003
79,2019-02-14,0.5896928388014258,0.3281144819112416
80,2019-02-19,0.8225016602732521,0.578272138512341
81,2019-02-24,0.20348074647110517,0.0703634612681964
82,2019-03-01,0.16214425907650148,0.056717783416497324
83,2019-03-06,0.0,0.0
84,2019-03-11,0.005306193796933525,0.002405576979855975
85,2019-03-16,0.0,0.0
86,2019-03-21,0.28132627499805046,0.20083851935004768
87,2019-03-26,0.6527005631787328,0.24895566002409975
88,2019-03-31,0.0065025589884782,0.001716206585866825
89,2019-04-05,0.0025438252156176,0.0
90,2019-04-10,0.2696237234145885,0.09404444638711157
91,2019-04-15,0.6185183612096485,0.2932349846427176
92,2019-04-20,0.0,0.0
93,2019-04-25,0.6841882164298447,0.19596623491118118
94,2019-04-30,0.7088593989541079,0.4509799295377105
95,2019-05-05,0.6092950332243422,0.16821290411493783
96,2019-05-10,0.07609603396344097,0.01335993026437954
97,2019-05-15,0.4917481045005219,0.08696312325647772
98,2019-05-20,0.7785842395473884,0.2795510700034577
99,2019-05-25,0.3924151635147574,0.18375317040527833
100,2019-05-30,0.0,0.0
101,2019-06-04,0.12667712715912968,0.04936050781930573
102,2019-06-09,0.6772887373894463,0.16236822235042764
103,2019-06-14,0.2051409739989031,0.07138935256954657
104,2019-06-19,0.11125179793810411,0.011434019139902576
105,2019-06-24,0.7461134279154815,0.22321854566573573
106,2019-06-29,0.45188104963587905,0.012876918408515
107,2019-07-04,0.6734682517391177,0.07734071170851248
