Date,cf_200,cf_2000
2018-01-03,0.950241,0.795178
2018-01-08,0.996868,0.997015
2018-01-10,0.104319,0.040752
2018-01-13,0.998147,0.998168
2018-01-15,0.922927,0.775326
2018-01-20,0.000000,0.000000
2018-01-23,0.998215,0.998246
2018-01-28,0.614481,0.418787
2018-01-30,0.000000,0.000000
2018-02-02,0.011410,0.000000
2018-02-04,0.999863,0.999864
2018-02-07,0.988816,0.895794
2018-02-09,0.999863,0.999864
2018-02-12,0.987854,0.934020
2018-02-14,0.999863,0.999864
2018-02-17,0.829845,0.428270
2018-02-19,0.000495,0.000000
2018-02-22,0.706273,0.645317
2018-02-24,0.000000,0.000000
2018-02-27,0.859694,0.670964
2018-03-01,0.999863,0.999864
2018-03-04,0.000000,0.000000
2018-03-06,0.125174,0.037792
2018-03-09,0.996598,0.995645
2018-03-11,0.000000,0.000000
2018-03-14,0.998167,0.998272
2018-03-16,0.999863,0.999864
2018-03-19,0.038001,0.020532
2018-03-21,0.001059,0.000000
2018-03-24,0.471214,0.277604
2018-03-26,0.000000,0.000000
2018-03-29,0.643690,0.144311
2018-03-31,0.999221,0.990851
2018-04-03,0.000464,0.000000
2018-04-05,0.312228,0.251923
2018-04-08,0.440801,0.377458
2018-04-10,0.000000,0.000000
2018-04-13,0.002212,0.000788
2018-04-15,0.000120,0.000000
2018-04-18,0.801363,0.669824
2018-04-20,0.994106,0.950891
2018-04-23,0.993645,0.987676
2018-04-25,0.999863,0.999864
2018-04-28,0.993638,0.968997
2018-04-30,0.007885,0.001982
2018-05-03,0.982955,0.926526
2018-05-05,0.356313,0.233923
2018-05-08,0.000000,0.000000
2018-05-10,0.240766,0.161133
2018-05-13,0.433312,0.277949
2018-05-15,0.999864,0.999864
2018-05-18,0.474406,0.267282
2018-05-20,0.999861,0.999864
2018-05-23,0.272058,0.056682
2018-05-25,0.567931,0.141058
2018-05-28,0.816675,0.762661
2018-05-30,0.000000,0.000000
2018-06-02,0.000000,0.000000
2018-06-04,0.874009,0.743748
2018-06-07,0.659989,0.541418
2018-06-09,0.000053,0.000000
2018-06-12,0.017831,0.000000
2018-06-14,0.973017,0.927200
2018-06-17,0.000095,0.000000
2018-06-19,0.113796,0.014586
2018-06-22,0.640101,0.602798
2018-06-24,0.159450,0.032074
2018-06-27,0.198497,0.014594
2018-06-29,0.409074,0.079016
2018-07-02,0.150410,0.090354
2018-07-04,0.301390,0.207229
2018-07-07,0.942083,0.668061
2018-07-09,0.861872,0.738204
2018-07-12,0.105683,0.047879
2018-07-14,0.706348,0.151654
2018-07-17,0.432254,0.038980
2018-07-19,0.000000,0.000000
2018-07-22,0.232038,0.002162
2018-07-24,0.935115,0.614561
2018-07-27,0.934507,0.691769
2018-07-29,0.725625,0.270033
2018-08-01,0.000211,0.000000
2018-08-03,0.003152,0.000367
2018-08-06,0.642032,0.253868
2018-08-08,0.979361,0.957054
2018-08-11,0.323625,0.245897
2018-08-13,0.999863,0.999864
2018-08-16,0.910025,0.528982
2018-08-18,0.932455,0.825340
2018-08-21,0.666827,0.406074
2018-08-23,0.877842,0.624473
2018-08-26,0.000000,0.000000
2018-08-28,0.000289,0.000000
2018-08-31,0.000000,0.000000
2018-09-02,0.391710,0.226608
2018-09-05,0.884551,0.756546
2018-09-07,0.464194,0.366176
2018-09-10,0.756282,0.616750
2018-09-12,0.596111,0.401584
2018-09-17,0.000000,0.000000
2018-09-20,0.000000,0.000000
2018-09-22,0.279909,0.137160
2018-09-25,0.000000,0.000000
2018-09-27,0.000199,0.000000
2018-09-30,0.662056,0.385907
2018-10-02,0.000000,0.000000
2018-10-05,0.000000,0.000000
2018-10-07,0.000124,0.000000
2018-10-10,0.000000,0.000000
2018-10-12,0.940716,0.716195
2018-10-15,0.777253,0.229794
2018-10-17,0.999666,0.996196
2018-10-20,0.997173,0.984726
2018-10-22,0.999499,0.995467
2018-10-25,0.000000,0.000000
2018-10-27,0.292343,0.049321
2018-10-30,0.007332,0.000025
2018-11-01,0.669606,0.428561
2018-11-04,0.199811,0.158900
2018-11-06,0.000000,0.000000
2018-11-09,0.105344,0.022737
2018-11-11,0.000086,0.000000
2018-11-14,0.940390,0.828637
2018-11-16,0.028191,0.001021
2018-11-19,0.010333,0.000004
2018-11-21,0.007803,0.000165
2018-11-24,0.000000,0.000000
2018-11-26,0.147176,0.105142
2018-11-29,0.000000,0.000000
2018-12-01,0.000000,0.000000
2018-12-04,0.000000,0.000000
2018-12-06,0.983071,0.893150
2018-12-09,0.996889,0.991523
2018-12-14,0.998513,0.999187
2018-12-16,0.999863,0.999864
2018-12-21,0.000084,0.000000
2018-12-24,0.236401,0.112983
2018-12-26,0.032945,0.019517
2018-12-29,0.997137,0.986638
2018-12-31,0.007195,0.000000
2019-01-03,0.990969,0.957543
2019-01-05,0.350987,0.247889
2019-01-08,0.055704,0.000578
2019-01-10,0.186403,0.106121
2019-01-13,0.000000,0.000000
2019-01-15,0.000000,0.000000
2019-01-18,0.000000,0.000000
2019-01-20,0.999863,0.999864
2019-01-23,0.562175,0.514738
2019-01-25,0.999852,0.999864
2019-01-28,0.003144,0.000000
2019-01-30,0.999863,0.999864
2019-02-02,0.926503,0.760354
2019-02-04,0.000000,0.000000
2019-02-07,0.000000,0.000000
2019-02-09,0.000000,0.000000
2019-02-12,0.002457,0.000002
2019-02-14,0.000000,0.000000
2019-02-17,0.895189,0.788830
2019-02-19,0.999859,0.999864
2019-02-22,0.754131,0.705025
2019-02-24,0.818066,0.418000
2019-02-27,0.996002,0.978244
2019-03-01,0.000000,0.000000
2019-03-04,0.708364,0.187346
2019-03-06,0.933695,0.722378
2019-03-09,0.000000,0.000000
2019-03-11,0.999863,0.999864
2019-03-14,0.000000,0.000000
2019-03-16,0.999854,0.999864
2019-03-19,0.476720,0.380819
2019-03-21,0.999863,0.999864
2019-03-24,0.026980,0.008162
2019-03-26,0.351132,0.151205
2019-03-29,0.997759,0.995037
2019-03-31,0.000000,0.000000
2019-04-03,0.997486,0.988060
2019-04-05,0.000000,0.000000
2019-04-08,0.633663,0.547057
2019-04-10,0.000000,0.000000
2019-04-13,0.225891,0.007868
2019-04-15,0.000000,0.000000
2019-04-18,0.362231,0.117242
2019-04-20,0.454862,0.381552
2019-04-25,0.999856,0.999864
2019-04-28,0.000000,0.000000
2019-04-30,0.000000,0.000000
2019-05-03,0.000000,0.000000
2019-05-05,0.552195,0.471404
2019-05-08,0.000000,0.000000
2019-05-10,0.328736,0.102538
2019-05-13,0.364642,0.060439
2019-05-15,0.999863,0.999864
2019-05-18,0.000000,0.000000
2019-05-20,0.922525,0.749874
2019-05-23,0.004071,0.000000
2019-05-25,0.008305,0.000065
2019-05-28,0.551404,0.388071
2019-05-30,0.525402,0.402006
2019-06-02,0.996238,0.983358
2019-06-04,0.388987,0.353109
2019-06-07,0.994351,0.971946
2019-06-09,0.000759,0.000000
2019-06-12,0.247598,0.013427
2019-06-14,0.629056,0.508358
2019-06-17,0.000233,0.000000
2019-06-19,0.365670,0.063121
2019-06-22,0.202810,0.101206
2019-06-24,0.000000,0.000000
2019-06-27,0.000000,0.000000
2019-06-29,0.000000,0.000000
2019-07-02,0.928808,0.753324
2019-07-04,0.053728,0.018311
2019-07-07,0.577648,0.228515
2019-07-09,0.000000,0.000000
2019-07-12,0.522331,0.072436
2019-07-14,0.656135,0.167921
2019-07-17,0.278808,0.018497
2019-07-19,0.000000,0.000000
2019-07-22,0.437007,0.026997
2019-07-24,0.849793,0.421873
2019-07-27,0.408297,0.039051
2019-07-29,0.115516,0.003152
2019-08-01,0.744853,0.543018
2019-08-03,0.634227,0.216659
2019-08-06,0.638406,0.150261
2019-08-08,0.507196,0.083147
2019-08-11,0.096456,0.002540
2019-08-13,0.007316,0.000094
2019-08-16,0.926608,0.608515
2019-08-18,0.958090,0.786077
2019-08-21,0.358552,0.072918
2019-08-23,0.241626,0.001624
2019-08-26,0.000000,0.000000
2019-08-28,0.983461,0.885466
2019-08-31,0.891326,0.614181
2019-09-02,0.831670,0.484092
2019-09-05,0.036063,0.009008
2019-09-07,0.000000,0.000000
2019-09-10,0.075591,0.000101
2019-09-12,0.000000,0.000000
2019-09-15,0.420960,0.340656
2019-09-17,0.094552,0.014741
2019-09-20,0.119285,0.003856
2019-09-22,0.000206,0.000000
2019-09-25,0.353879,0.012618
2019-09-27,0.000000,0.000000
2019-09-30,0.000000,0.000000
2019-10-02,0.000000,0.000000
2019-10-05,0.000000,0.000000
2019-10-07,0.999811,0.999508
2019-10-10,0.000000,0.000000
2019-10-12,0.000191,0.000000
2019-10-15,0.000000,0.000000
2019-10-17,0.858270,0.697285
2019-10-20,0.015127,0.000810
2019-10-22,0.000000,0.000000
2019-10-25,0.998813,0.998726
2019-10-27,0.000000,0.000000
2019-10-30,0.070057,0.000444
2019-11-01,0.000000,0.000000
2019-11-04,0.455849,0.029814
2019-11-06,0.654686,0.280867
2019-11-09,0.000000,0.000000
2019-11-11,0.303334,0.020419
2019-11-14,0.000000,0.000000
2019-11-16,0.000004,0.000000
2019-11-19,0.000000,0.000000
2019-11-21,0.003672,0.000000
2019-11-24,0.002933,0.000023
2019-11-26,0.000369,0.000000
2019-11-29,0.000000,0.000000
2019-12-01,0.016523,0.001926
2019-12-04,0.686217,0.517798
2019-12-06,0.913406,0.883716
2019-12-09,0.003292,0.000315
2019-12-11,0.999863,0.999864
2019-12-14,0.995054,0.957191
2019-12-16,0.999764,0.999246
2019-12-19,0.327662,0.242574
2019-12-21,0.679037,0.593767
2019-12-24,0.000000,0.000000
2019-12-26,0.000000,0.000000
2019-12-29,0.000000,0.000000
2019-12-31,0.999863,0.999864
2020-01-03,0.000000,0.000000
2020-01-05,0.015040,0.000772
2020-01-08,0.463894,0.262768
2020-01-10,0.215137,0.103399
2020-01-13,0.000000,0.000000
2020-01-15,0.000000,0.000000
2020-01-18,0.338903,0.159099
2020-01-20,0.999863,0.999864
2020-01-23,0.000000,0.000000
2020-01-25,0.000000,0.000000
2020-01-28,0.000156,0.000000
2020-01-30,0.000000,0.000000
2020-02-02,0.002233,0.000000
2020-02-04,0.999863,0.999864
2020-02-07,0.729308,0.601301
2020-02-09,0.847564,0.657195
2020-02-12,0.130554,0.034415
2020-02-14,0.999863,0.999864
2020-02-17,0.000662,0.000000
2020-02-19,0.999858,0.999864
2020-02-22,0.998131,0.990843
2020-02-24,0.996078,0.979433
2020-02-27,0.996892,0.990877
2020-02-29,0.005996,0.000280
2020-03-03,0.012102,0.001139
2020-03-05,0.000000,0.000000
2020-03-08,0.915937,0.826559
2020-03-10,0.345953,0.236963
2020-03-13,0.229162,0.072235
2020-03-15,0.834853,0.699875
2020-03-18,0.000000,0.000000
2020-03-20,0.999796,0.999328
2020-03-23,0.993221,0.945653
2020-03-25,0.000056,0.000000
2020-03-28,0.008777,0.001375
2020-03-30,0.980928,0.931799
2020-04-02,0.688989,0.582177
2020-04-04,0.999801,0.998757
2020-04-07,0.998194,0.994427
2020-04-09,0.287050,0.073607
2020-04-12,0.001228,0.000018
2020-04-14,0.001406,0.000000
2020-04-17,0.056361,0.000237
2020-04-19,0.999863,0.999864
2020-04-22,0.488458,0.297608
2020-04-24,0.774849,0.519370
2020-04-27,0.909567,0.652706
2020-04-29,0.978338,0.884358
2020-05-02,0.965768,0.768735
2020-05-04,0.516313,0.410355
2020-05-07,0.766869,0.543536
2020-05-09,0.000000,0.000000
2020-05-12,0.998449,0.996513
2020-05-14,0.174573,0.007649
2020-05-17,0.000000,0.000000
2020-05-19,0.974898,0.818577
2020-05-22,0.000001,0.000000
2020-05-24,0.000000,0.000000
2020-05-27,0.922712,0.633583
2020-05-29,0.112716,0.002372
2020-06-01,0.990096,0.913570
2020-06-03,0.999827,0.999864
2020-06-06,0.289437,0.160752
2020-06-08,0.028504,0.001553
2020-06-11,0.447051,0.049343
2020-06-13,0.996269,0.988346
2020-06-16,0.995518,0.980586
2020-06-18,0.025856,0.008557
2020-06-21,0.094385,0.003732
2020-06-23,0.271419,0.027745
2020-06-26,0.605852,0.137519
2020-06-28,0.719456,0.239113
2020-07-01,0.060230,0.004300
2020-07-03,0.289446,0.182487
2020-07-06,0.000628,0.000000
2020-07-08,0.881601,0.770794
2020-07-11,0.101439,0.005212
2020-07-13,0.381349,0.175105
2020-07-16,0.262158,0.218378
2020-07-18,0.733760,0.408939
2020-07-21,0.032237,0.000693
2020-07-23,0.942278,0.693479
2020-07-26,0.471841,0.163341
2020-07-28,0.541745,0.082536
2020-07-31,0.545313,0.081191
2020-08-02,0.436109,0.038066
2020-08-05,0.329643,0.071897
2020-08-07,0.054501,0.003042
2020-08-10,0.992970,0.936466
2020-08-12,0.000000,0.000000
2020-08-15,0.373555,0.215266
2020-08-17,0.776574,0.382520
2020-08-20,0.931679,0.835458
2020-08-22,0.263620,0.072438
2020-08-25,0.139796,0.070846
2020-08-27,0.982372,0.926510
2020-08-30,0.870797,0.403464
2020-09-01,0.000000,0.000000
2020-09-04,0.099074,0.027501
2020-09-06,0.009521,0.005634
2020-09-09,0.061008,0.005802
2020-09-11,0.578378,0.554551
2020-09-14,0.953548,0.866664
2020-09-16,0.128580,0.012073
2020-09-19,0.467118,0.363148
2020-09-21,0.999143,0.994970
2020-09-24,0.000137,0.000000
2020-09-26,0.000000,0.000000
2020-09-29,0.141012,0.022733
2020-10-01,0.209919,0.011165
2020-10-04,0.877466,0.645723
2020-10-06,0.156411,0.095661
2020-10-09,0.573578,0.447342
2020-10-11,0.021916,0.000081
2020-10-14,0.470414,0.179523
2020-10-16,0.366351,0.023497
2020-10-19,0.009994,0.000347
2020-10-21,0.015905,0.000000
2020-10-24,0.686897,0.326506
2020-10-26,0.173236,0.016080
2020-10-29,0.918840,0.657874
2020-10-31,0.089463,0.017499
2020-11-03,0.999280,0.999770
2020-11-05,0.976842,0.942884
2020-11-08,0.999435,0.994809
2020-11-10,0.727352,0.642930
2020-11-13,0.996048,0.983252
2020-11-15,0.000011,0.000000
2020-11-18,0.005862,0.000338
2020-11-20,0.000000,0.000000
2020-11-23,0.970886,0.872613
2020-11-25,0.000000,0.000000
2020-11-28,0.997662,0.995715
2020-11-30,0.999850,0.999864
2020-12-03,0.933993,0.751764
2020-12-05,0.546817,0.448553
2020-12-08,0.000035,0.000000
2020-12-10,0.967531,0.910419
2020-12-13,0.000000,0.000000
2020-12-15,0.000000,0.000000
2020-12-18,0.000000,0.000000
2020-12-20,0.603327,0.481360
2020-12-23,0.000000,0.000000
2020-12-25,0.999858,0.999864
2020-12-28,0.104541,0.054869
2020-12-30,0.003241,0.000072
2021-01-02,0.125255,0.068439
2021-01-04,0.997771,0.990112
2021-01-07,0.048895,0.000826
2021-01-09,0.018760,0.006638
2021-01-12,0.774826,0.655101
2021-01-14,0.000000,0.000000
2021-01-17,0.000000,0.000000
2021-01-19,0.013535,0.000084
2021-01-22,0.762182,0.617703
2021-01-24,0.999821,0.999548
2021-01-27,0.475161,0.434951
2021-01-29,0.000000,0.000000
2021-02-01,0.000000,0.000000
2021-02-03,0.000000,0.000000
2021-02-06,0.996323,0.985338
2021-02-08,0.999863,0.999864
2021-02-11,0.927251,0.879248
2021-02-13,0.861488,0.442986
2021-02-16,0.997779,0.993018
2021-02-18,0.023780,0.000074
