Date,cf_200,cf_2000
2018-01-01,0.560546,0.345448
2018-01-11,0.051096,0.007304
2018-01-16,0.739649,0.261804
2018-01-21,0.259311,0.088211
2018-01-31,0.001122,0.000000
2018-02-05,0.096813,0.022571
2018-02-10,0.404980,0.100718
2018-02-15,0.062778,0.010165
2018-02-20,0.000000,0.000000
2018-02-25,0.000000,0.000000
2018-03-02,0.502057,0.388111
2018-03-07,0.342713,0.277250
2018-03-12,0.254908,0.161163
2018-03-17,0.000000,0.000000
2018-03-22,0.512542,0.327942
2018-04-01,0.996131,0.973643
2018-04-06,0.030917,0.002020
2018-04-11,0.004216,0.000023
2018-04-21,0.119786,0.012789
2018-04-26,0.081983,0.028453
2018-05-01,0.069039,0.045862
2018-05-06,0.000000,0.000000
2018-05-21,0.200666,0.037904
2018-05-26,0.204425,0.072678
2018-05-31,0.223683,0.029379
2018-06-05,0.083523,0.046985
2018-06-10,0.014885,0.002996
2018-06-15,0.737971,0.475699
2018-06-20,0.756728,0.448203
2018-06-25,0.784691,0.365285
2018-06-30,0.412207,0.131375
2018-07-05,0.299986,0.144771
2018-07-10,0.670748,0.486878
2018-07-15,0.453250,0.214028
2018-07-20,0.589023,0.197344
2018-07-25,0.000588,0.000000
2018-07-30,0.788405,0.380184
2018-08-04,0.064287,0.040997
2018-08-09,0.000000,0.000000
2018-08-14,0.930709,0.821662
2018-08-19,0.417736,0.096012
2018-08-24,0.701625,0.493192
2018-08-29,0.418651,0.120552
2018-09-03,0.789008,0.510192
2018-09-08,0.040180,0.011566
2018-09-13,0.999964,0.999967
2018-09-18,0.659251,0.245693
2018-09-28,0.929622,0.736805
2018-10-03,0.233512,0.065985
2018-10-08,0.001999,0.000001
2018-10-13,0.005132,0.000000
2018-10-18,0.567862,0.465888
2018-10-23,0.610217,0.189693
2018-10-28,0.585848,0.297618
2018-11-02,0.514925,0.165713
2018-11-07,0.494420,0.113056
2018-11-12,0.007343,0.000088
2018-11-17,0.134742,0.028671
2018-11-22,0.000000,0.000000
2018-11-27,0.195722,0.061444
2018-12-02,0.090174,0.042448
2018-12-12,0.983624,0.939530
2018-12-17,0.000160,0.000000
2018-12-22,0.852266,0.598734
2018-12-27,0.276848,0.204560
2019-01-01,0.505008,0.290572
2019-01-06,0.182998,0.041241
2019-01-11,0.002652,0.000000
2019-01-16,0.000000,0.000000
2019-01-21,0.026841,0.000287
2019-01-26,0.000000,0.000000
2019-01-31,0.663990,0.161660
2019-02-05,0.016055,0.000080
2019-02-10,0.810501,0.591727
2019-02-15,0.003835,0.000065
2019-02-20,0.811880,0.496391
2019-02-25,0.003378,0.000016
2019-03-02,0.058784,0.012843
2019-03-07,0.000000,0.000000
2019-03-12,0.662060,0.361343
2019-03-17,0.174930,0.108783
2019-03-22,0.240845,0.032797
2019-03-27,0.610496,0.370074
2019-04-01,0.031052,0.002266
2019-04-06,0.100057,0.013212
2019-04-11,0.530011,0.070893
2019-04-16,0.955949,0.821562
2019-04-21,0.000088,0.000000
2019-04-26,0.002829,0.000000
2019-05-01,0.000000,0.000000
2019-05-06,0.315897,0.082520
