index,Date,cf_200,cf_2000
110,2018-10-17,0.2075005086805031,0.035838123558194
111,2018-10-19,0.0353193231721162,0.0
112,2018-10-22,0.1658094649427058,0.0010426110120791
113,2018-10-24,0.08182855659713135,0.0013831606871408581
114,2018-10-27,0.2707646956598105,0.0026561545647307
115,2018-10-29,0.20703163348928216,0.0050481722595587504
116,2018-11-01,0.2273019616591378,0.0018617508060951
117,2018-11-03,0.07903551029512021,0.0008875550913231814
118,2018-11-06,0.1318979293649781,8.564166323578053e-05
119,2018-11-08,0.45957708319307505,0.03684796731286885
120,2018-11-11,0.3973227301534179,0.0164424586184264
121,2018-11-13,0.1011879277568801,0.0004186665271912333
122,2018-11-16,0.0942946453539817,7.966150638738577e-05
123,2018-11-18,0.5346361090587217,0.11634812400588895
124,2018-11-21,0.0706634877223481,4.4081064960913615e-05
125,2018-11-23,0.1930982200951929,0.0037707716658612997
126,2018-11-26,0.0583242536898989,0.0003571095133037112
127,2018-11-28,0.0,0.0
128,2018-12-01,0.0696178941648531,0.0016736780084503
129,2018-12-03,0.0,0.0
130,2018-12-06,0.0001220162048514647,0.0
131,2018-12-08,0.0008293618912600952,0.0
132,2018-12-11,0.0693620260330563,0.0017962312634324
133,2018-12-13,0.05120413605148825,8.953106312222073e-05
134,2018-12-16,0.1538821817935499,0.0014978619085027
135,2018-12-18,0.09768981998624349,0.0011042877442486504
136,2018-12-21,0.1058004025652089,0.0013270641374794
137,2018-12-23,0.00607787492726965,0.0
138,2018-12-26,0.125454290481762,0.0082945382117527
139,2018-12-28,0.0780767689949684,0.0018837049926217046
140,2018-12-31,0.0284403134542128,0.0009864564574929866
141,2019-01-02,0.0115742351562919,7.237344116654408e-07
142,2019-01-05,0.0420415521161506,0.0006250529364360619
143,2019-01-07,0.11226613460055715,0.007765653583683672
144,2019-01-10,1.1800142769808178e-05,0.0
145,2019-01-12,0.1093452832452365,0.00016003744601238162
146,2019-01-15,0.0204739499838979,0.0
147,2019-01-17,0.0340023388211856,0.00029028043916249925
148,2019-01-20,0.107962212456072,0.0017718057894855
149,2019-01-22,0.00029087603843821433,0.0
150,2019-01-25,0.0179618374415781,0.0003919759399180329
151,2019-01-27,0.0,0.0
152,2019-01-30,0.0011091803957282,0.0
153,2019-02-01,0.0382606097058861,0.00017992410664954345
154,2019-02-04,0.0711035930287934,0.0004600287393276954
155,2019-02-06,0.0031730491851148504,0.0
156,2019-02-09,0.0657115825228901,0.0005477956425449165
157,2019-02-11,0.0268180862651107,0.0005767117744977543
158,2019-02-14,0.0289014614205549,0.000266952740967133
159,2019-02-16,0.00208179458172445,0.0
160,2019-02-19,0.0026758743012358,0.0
161,2019-02-21,0.0002946737402978917,0.0
162,2019-02-24,0.0285207374462394,8.122738582490295e-06
163,2019-02-26,0.00429780563882335,0.0
164,2019-03-01,0.2201026538817953,0.0044498143691173
165,2019-03-03,0.11896112760715666,0.00486601060480585
166,2019-03-06,0.0,0.0
167,2019-03-08,0.03903936047949625,0.00040712743813513437
168,2019-03-11,0.0008181915168030966,0.0
169,2019-03-13,4.745554170716566e-06,0.0
170,2019-03-16,0.120061506204916,0.000553086312222236
171,2019-03-18,0.25737177814306744,0.0016020351939229
172,2019-03-21,0.0787563014339401,0.0007586376224937414
173,2019-03-23,0.002479244898068742,0.0
174,2019-03-26,0.0048493229762857,0.0
175,2019-03-28,0.0440121488848367,0.00024033050715144527
176,2019-03-31,0.0,0.0
177,2019-04-02,0.0279082114153298,5.761493551689587e-07
178,2019-04-05,0.0158617392795744,0.0001028909621364832
179,2019-04-07,0.0082610769599175,0.0
180,2019-04-10,0.00021929639494555685,0.0
181,2019-04-12,0.01005717937842125,2.860018383446631e-05
182,2019-04-15,0.0005074396760141284,0.0
183,2019-04-17,0.07707514091773325,0.0007824611699225944
184,2019-04-20,0.0148130379042291,3.837454610194722e-06
185,2019-04-22,0.0076864068737584005,0.0
186,2019-04-25,0.1167936721725375,0.0009076277793396368
187,2019-04-27,0.05922735151942455,0.00013673617645618247
188,2019-04-30,0.015401299064241,0.0
189,2019-05-02,0.0045187953658895,0.0
190,2019-05-05,0.0237250690709824,0.00033350052786993985
191,2019-05-07,0.0155537084112316,0.0
192,2019-05-10,0.105638129511555,0.0019692065664775
193,2019-05-12,0.0,0.0
194,2019-05-15,0.0051161706397577,7.526167681607596e-06
195,2019-05-17,0.016368676384679,0.0
196,2019-05-20,0.0,0.0
197,2019-05-22,0.0147906384452801,0.0
198,2019-05-25,0.1081166755250872,5.047479354908103e-06
199,2019-05-27,0.0023864019015195116,0.0
200,2019-05-30,0.0664726120296485,0.00098419470742068
201,2019-06-01,0.16950639065856735,0.0006395914688822905
202,2019-06-04,0.0715478934938353,8.698218827324563e-05
203,2019-06-06,0.1207118954813319,0.0028579082625184516
204,2019-06-09,0.0126363804987415,0.0
205,2019-06-11,0.01156047425269035,2.7389652357890897e-05
206,2019-06-14,0.038932199930224,0.000522107480012312
207,2019-06-16,0.05325714893675395,0.0002730696669112649
208,2019-06-19,0.045643221938687,5.797812071376036e-06
209,2019-06-21,0.0276186959186705,0.0
210,2019-06-24,0.1064709955879711,0.000737913356961287
211,2019-06-26,0.06896510908988746,0.0004209615529817241
212,2019-06-29,0.0014711291963592,0.0
213,2019-07-01,0.0054077807749127,0.0
214,2019-07-04,0.0863065348980304,0.0006973699703569801
215,2019-07-06,0.2549533646514504,0.0128866226476783
216,2019-07-09,0.2111654291068448,0.0045548333189772
217,2019-07-11,0.04169607892921165,5.657190651184862e-05
218,2019-07-14,0.0102497190373064,0.0
219,2019-07-16,0.17306397520688038,0.00012890652550537853
220,2019-07-19,0.1120871425085664,0.0024462687747023
221,2019-07-21,0.0056339563517499094,0.0
222,2019-07-24,0.2715022844949792,0.0053834389900412
223,2019-07-26,1.9181009622976798e-05,0.0
224,2019-07-29,0.188515845764269,0.0085428517925593
225,2019-07-31,0.3371998577446794,0.0215502604332025
226,2019-08-03,0.5379989096294894,0.072143444287692
227,2019-08-05,0.006175923532705499,0.0
228,2019-08-08,0.472314538174678,0.2010934908962868
229,2019-08-10,0.42212671087280196,0.06918426519297
230,2019-08-13,0.2638607527411665,0.0063769544426223
231,2019-08-15,0.04664753162670495,0.0007110074961224327
232,2019-08-18,0.3044226213405716,0.0056785316349815
233,2019-08-20,0.0607991663315055,0.0
234,2019-08-23,0.2331205068162159,0.0007784848404904141
235,2019-08-25,0.09495663082168,0.00025495096602357606
236,2019-08-28,0.1566048621770687,0.00020335162622825453
237,2019-08-30,0.0696448724539046,0.0004800214080784922
238,2019-09-02,0.3311871678568572,0.0256805159638291
239,2019-09-04,0.058085204063772544,3.813264284653896e-05
240,2019-09-07,0.2058115320803817,0.0011425653676824
241,2019-09-09,0.26295632569883554,0.00207652263826645
242,2019-09-12,0.962814725348536,0.7047450763859183
243,2019-09-14,0.9982605210769517,0.9762275424364828
244,2019-09-17,0.5606218730509979,0.0355390223125686
245,2019-09-19,0.0368355467285797,5.548630489435046e-06
246,2019-09-22,0.2754403105642558,0.0292389238041799
247,2019-09-24,0.9119331788702569,0.6052429035241815
248,2019-09-27,0.0890030719934412,0.0006788673890303495
249,2019-09-29,0.20892196046736233,0.0005357595494562663
250,2019-10-02,0.2438454504508761,0.0139770406216929
251,2019-10-04,0.6196814630771874,0.11366218767767965
252,2019-10-07,0.1858810122337922,0.00021106348239811545
253,2019-10-09,0.0699795779437308,0.00012179593007258866
254,2019-10-12,0.6246921055586717,0.0847813139386699
255,2019-10-14,0.14714764469072433,0.0005863379478522132
256,2019-10-17,0.1394323900178431,1.273983490375836e-05
257,2019-10-19,0.3190397866003267,0.00199197163732925
258,2019-10-22,0.1982348129277482,0.0015681888746574
259,2019-10-24,0.4199055185750522,0.015275680639350801
260,2019-10-27,0.2109835932324059,0.0006873293110146478
261,2019-10-29,0.5148454403283145,0.03450844665669485
262,2019-11-01,0.3578301219017777,0.0124053568862072
263,2019-11-03,0.37720063504278367,0.009670375671686101
264,2019-11-06,0.8158051558481688,0.2491736361867183
265,2019-11-08,0.5237995956922123,0.05108260912997775
266,2019-11-11,0.4461267220547339,0.0255699211272178
267,2019-11-13,0.2686587126586447,0.0015603785894597927
268,2019-11-16,0.2027615064975454,0.0002878169503351739
269,2019-11-18,9.839072350070611e-05,0.0
270,2019-11-21,0.032224148217087,0.0
271,2019-11-23,0.06634025648734715,3.367502256226512e-05
272,2019-11-26,0.1812043933696807,0.0032521300433608
273,2019-11-28,0.12002090790534829,0.00328900700639255
274,2019-12-01,0.276066964241785,0.0075040937848014
275,2019-12-03,0.282617697746777,0.013336885170622998
276,2019-12-06,0.124044436431776,0.003058571856962
277,2019-12-08,0.31550983883871675,0.0007632649755587779
278,2019-12-11,0.1529891406132325,0.00017354905321458115
279,2019-12-13,0.0406577094107234,0.0007348794601572
280,2019-12-16,0.0790221141217233,0.00045143633901468535
281,2019-12-18,0.04483596200761415,0.0016799021030120499
282,2019-12-21,0.088766362967766,0.0025974280507924
283,2019-12-23,0.0,0.0
284,2019-12-26,0.0427722084250526,0.0008507108119965276
285,2019-12-28,0.1591787612657289,0.0087756509467829
286,2019-12-31,0.0020417635406022,0.0
287,2020-01-02,0.1449487683441319,0.0006834190634697207
288,2020-01-05,0.1851836887092386,0.0086246474532583
289,2020-01-07,0.0635673342281681,0.0008205952023162332
290,2020-01-10,0.0043129993888286,0.0
291,2020-01-12,0.003666281508639067,0.0
292,2020-01-15,0.033220497827488,8.730726308888195e-05
293,2020-01-17,0.0163811232261619,0.0
294,2020-01-20,0.0484786323681558,1.3324536022707814e-05
295,2020-01-22,0.042317352306418754,0.00021100258658180484
296,2020-01-25,0.0578570282544721,0.0005753084729280163
297,2020-01-27,0.11877337890287629,0.0005264654009305167
298,2020-01-30,0.0242342285938623,0.0007837208319627362
299,2020-02-01,0.0460038371993128,0.0026355672607007996
300,2020-02-04,0.1242003381342235,0.0076437221599086
301,2020-02-06,0.09992087866358004,0.00123317767068225
302,2020-02-09,0.0037080379750462,0.0
303,2020-02-11,0.0,0.0
304,2020-02-14,0.0083489656476943,0.0
305,2020-02-16,0.066768490934842,0.0020275057212280614
306,2020-02-19,0.00011847120936644856,0.0
307,2020-02-21,0.0,0.0
308,2020-02-24,0.020371017034428,0.00046516595869950896
309,2020-02-26,0.0010735657082543543,0.0
310,2020-02-29,0.25492759584656,0.0164933747934286
311,2020-03-02,0.01211647680699365,5.427637006584375e-07
312,2020-03-05,0.0013594095031979,0.0
313,2020-03-07,0.05917217360075065,0.00010608080166038016
314,2020-03-10,0.001857956062685,0.0
315,2020-03-12,0.1593984093387728,0.0077438139423567
316,2020-03-15,0.0,0.0
317,2020-03-17,0.22940001302247034,0.0025031853568863
318,2020-03-20,0.0,0.0
319,2020-03-22,0.0027878130944017,0.0
320,2020-03-25,0.122448226877404,0.0007822805541669405
321,2020-03-27,0.20307082871683557,0.00139078965813505
322,2020-03-30,0.010126307016109,3.168394908741425e-06
323,2020-04-01,0.06756939493476741,0.0003846138958194179
324,2020-04-04,0.0532632823358788,0.0002830432715449038
325,2020-04-06,0.07057425359142985,0.0005689810540525154
326,2020-04-09,0.0341756315042593,3.278478916921705e-06
327,2020-04-11,6.959912592182655e-05,0.0
328,2020-04-14,0.0,0.0
329,2020-04-16,0.026710426110510603,0.0
330,2020-04-19,0.0,0.0
331,2020-04-21,0.0003277777822871528,0.0
332,2020-04-24,0.0168730457174829,2.296145276991458e-05
333,2020-04-26,0.002803329606779179,0.0
334,2020-04-29,0.0303544564273752,7.490517473036478e-05
335,2020-05-01,0.0573749733887983,4.997863331769694e-05
336,2020-05-04,0.1560600206665877,0.0017614433068994
337,2020-05-06,0.002548672195642872,0.0
338,2020-05-09,0.1610737699328799,0.0024618173806955
339,2020-05-11,0.04259172375094955,0.0
340,2020-05-14,0.0029569549016327,0.0
341,2020-05-16,0.01768692307910375,7.94747292613873e-06
342,2020-05-19,0.1225611403952983,0.0011864562448459
343,2020-05-21,0.0255926718108369,8.101781228642265e-05
344,2020-05-24,0.1250465379983701,0.0002783432552826623
345,2020-05-26,0.4660380444480775,0.0749503782311631
346,2020-05-29,0.0851272221490892,0.0
347,2020-05-31,0.10585131354441704,0.0003481049430579083
348,2020-06-03,0.2544617947539755,0.0167266380797789
349,2020-06-05,0.0390182282849732,1.975204874973734e-05
350,2020-06-08,0.2169540676656036,0.0006698814308676887
351,2020-06-10,0.08313558665126625,0.0005532083586376817
352,2020-06-13,0.2820733409495705,0.0076606870454038
353,2020-06-15,0.005202898255375,0.0
354,2020-06-18,0.0104623087235757,0.0
355,2020-06-20,0.1001382419686738,0.00204359122310915
356,2020-06-23,0.0360649090043881,3.958957368987303e-06
357,2020-06-25,0.07465468950414014,9.783299669369608e-05
358,2020-06-28,0.0629383457448495,0.00019770317101005413
359,2020-06-30,0.11245929139632475,0.00016154147145916534
360,2020-07-03,0.1093494194540854,0.00017558867977284984
361,2020-07-05,0.080932358329445,0.00012846285807061573
362,2020-07-08,0.4680022213412755,0.0152290965388757
363,2020-07-10,0.07562138075357215,9.046680145818007e-06
364,2020-07-13,0.1684795158792585,0.0005158683640206598
365,2020-07-15,0.13022890516736293,0.0009929488616632442
366,2020-07-18,0.2628838148897848,0.0038409256329629
367,2020-07-20,0.165453339722571,0.00443517353732755
368,2020-07-23,0.150332987780669,0.00044134102974693976
369,2020-07-25,0.11735315582878825,0.002007086368593532
370,2020-07-28,0.6161552004541196,0.1829107767155671
371,2020-07-30,0.1223313601706674,0.0961298970385536
372,2020-08-02,0.1444130680608815,0.0033395977927848
373,2020-08-04,0.44150802906657594,0.19957719159480655
374,2020-08-07,0.4654727039723572,0.038240208551564
375,2020-08-09,0.4759241714621817,0.0541773223696933
376,2020-08-12,0.12052523527629,0.0004300094152075409
377,2020-08-14,0.1563798776210528,0.0014688056299550793
378,2020-08-17,0.189392667332344,0.001955948061779
379,2020-08-19,0.14100575622483436,0.0008065375327408198
380,2020-08-22,0.8375047396618661,0.5516232265617934
381,2020-08-24,0.011218431659955449,0.0
382,2020-08-27,0.5385883581667604,0.0617004389260162
383,2020-08-29,0.04731392455917565,0.0
384,2020-09-01,0.4044240837166561,0.0390700184040846
385,2020-09-03,0.18367736477392904,0.0002973040520481659
386,2020-09-06,0.7360655548489705,0.3460667503034828
387,2020-09-08,0.1167344280302563,2.3824531074712057e-05
388,2020-09-11,0.4275518626280999,0.0295192930547861
389,2020-09-13,0.3163461076454307,0.019328359547589498
390,2020-09-16,0.1243664179080972,0.0008690165106841692
391,2020-09-18,0.37785277377554205,0.0040987956323394505
392,2020-09-21,0.1367808168788097,0.0006842418477797337
393,2020-09-23,0.27114958295273,0.00331360017940695
394,2020-09-26,0.12592132708014445,0.0055439842259684
395,2020-09-28,0.0477490611407796,0.0008881978132544475
396,2020-10-01,0.4720135139425548,0.07261962426378
397,2020-10-03,0.23028212837452686,0.0008229800598659084
398,2020-10-06,0.0023875161805457,6.359088435390352e-05
399,2020-10-08,0.512643554801514,0.14686769781141218
400,2020-10-11,0.6616798706264998,0.173493583297777
401,2020-10-13,0.3155181696606728,0.0073512627420135
402,2020-10-16,0.4416315582874455,0.0498864811762349
403,2020-10-18,0.4882424547533842,0.02909925554936265
404,2020-10-21,0.1883093330461023,0.0011690121411846
405,2020-10-23,0.2719338329125786,0.01123073873852216
406,2020-10-26,0.2622039108903408,0.005211161557396
407,2020-10-31,0.9796850733434368,0.9053946283379432
408,2020-11-02,0.19469915504064633,0.0014958712367801245
409,2020-11-05,0.0034844597450874,0.0
410,2020-11-07,0.051724399214280556,0.00015561825712423672
411,2020-11-10,0.1127960101795233,0.00015371449526853048
412,2020-11-12,0.31128711251702723,0.00207518740216345
413,2020-11-15,0.0174861680456532,0.0
414,2020-11-17,0.16866920090907905,0.00411077734814945
415,2020-11-20,0.0907742895534528,0.00011571033947551695
416,2020-11-22,0.0,0.0
417,2020-11-25,0.0426075179666243,8.623586717923307e-05
418,2020-11-27,0.00022628762604739444,0.0
419,2020-11-30,0.0002159950725007178,0.0
420,2020-12-02,0.16311349028274985,0.0031711642122174
421,2020-12-05,0.1265442056258733,0.0007213109871512565
422,2020-12-07,0.1582341205507068,0.0033201881291333502
423,2020-12-10,0.1604495418765113,0.004319534206315
424,2020-12-12,0.25621935776092297,0.00540490947982405
425,2020-12-15,0.0232970199963212,6.526343244102022e-05
426,2020-12-17,0.01042443395605975,0.0
427,2020-12-20,0.104512118669061,5.075204765450484e-05
428,2020-12-22,0.1893006050991375,0.0024108396503723503
429,2020-12-25,0.0191101532670458,0.0
430,2020-12-27,0.016460002687365298,5.015114300723806e-06
431,2020-12-30,0.046608624649986,2.683305514634166e-07
432,2021-01-01,0.04610510708274825,0.0002453270443934951
433,2021-01-04,0.2100208921588136,0.0441279646601814
434,2021-01-06,0.12211638154566914,0.0021295429781689
435,2021-01-09,0.1048401138027928,0.0009761693631520648
436,2021-01-11,0.13375941932125684,0.0018472867415687
437,2021-01-14,0.1056891771600655,0.0030564516583275
438,2021-01-16,0.3995008882392326,0.018678272369269902
439,2021-01-19,0.1465541668357961,0.0083224818836143
440,2021-01-21,0.0038524365208815,0.0
441,2021-01-24,0.0755849315336083,0.000347259280755315
442,2021-01-26,0.012164102953783701,0.0
443,2021-01-29,0.0138854019521283,0.001143396949348
444,2021-01-31,0.14515392546105033,0.0022093950887841
445,2021-02-03,0.0359860196437756,5.26830366587143e-05
446,2021-02-05,0.020994190016323952,0.0001352067006928347
447,2021-02-08,0.0708689396848619,0.00024967195715864924
448,2021-02-10,0.0,0.0
449,2021-02-13,0.0010400876408796,0.0
450,2021-02-15,0.0014688446756826803,0.0
451,2021-02-18,0.0661274103248647,0.005000227183919
452,2021-02-20,0.0600597599946787,0.0052503004727205
453,2021-02-23,0.3237025448634709,0.002692376177857
454,2021-02-25,0.02465354017129685,0.00023305892447982412
455,2021-02-28,6.521563489292498e-05,0.0
456,2021-03-02,0.0,0.0
457,2021-03-05,0.0408834170170888,0.0001447223043525622
458,2021-03-07,0.0084530071488245,0.0
459,2021-03-10,0.0008229870672774819,0.0
460,2021-03-12,0.0,0.0
461,2021-03-15,0.0312877840991829,0.00014375570127469757
462,2021-03-17,0.09592302544315925,6.69416616348149e-05
463,2021-03-20,0.0260467579510283,2.328267024288481e-05
464,2021-03-22,0.0782285933456853,0.00023923324165309932
465,2021-03-25,0.0058164511869825,0.0
466,2021-03-27,0.28042263826516256,0.00938937480023105
467,2021-03-30,0.0860730635792479,0.0006945746985940372
468,2021-04-01,0.0145988424733996,0.0
469,2021-04-04,0.0882610881879999,0.0033524073616485
470,2021-04-06,0.10094255681369775,0.0003764879546559359
471,2021-04-09,0.0008828834890355178,0.0
472,2021-04-11,0.0015141611815285355,0.0
473,2021-04-14,0.1365179875061828,0.0005109427474000664
474,2021-04-16,0.0044291123409189,0.0
475,2021-04-19,0.0470316342761491,0.00024650081736020906
476,2021-04-21,0.1025966304792203,8.065238346204414e-05
477,2021-04-24,0.0654948657769714,0.0017450911665597
478,2021-04-26,0.0137773940863398,0.0
479,2021-04-29,0.0230057765574775,1.605897801372405e-05
480,2021-05-01,0.07541546849119235,0.0006690785997084758
481,2021-05-04,0.0,0.0
482,2021-05-06,0.11659439678070804,0.0005172865917072362
483,2021-05-09,0.0884392668066286,0.00010404987870551936
484,2021-05-11,0.0,0.0
485,2021-05-14,0.0,0.0
486,2021-05-16,0.0056081369157034,0.0
487,2021-05-19,0.1652333316771796,0.0030735801960792
488,2021-05-21,0.17410382334227034,0.0004958185692861803
489,2021-05-24,0.0188858108707155,0.0
490,2021-05-26,0.1730107975919543,0.00033542349031137007
491,2021-05-29,0.2034902384342284,0.0011172880137123
492,2021-05-31,0.0167318649145326,0.0
493,2021-06-03,0.009613649320503,0.0
494,2021-06-05,0.12796917361612004,0.0019156952079397
495,2021-06-08,0.0090507320327037,0.0
496,2021-06-10,2.063748787289619e-07,0.0
497,2021-06-13,0.1511535403009412,0.0167368589000414
498,2021-06-15,0.03280974918576165,0.0
499,2021-06-18,0.0906684156341603,0.001381714375034
500,2021-06-20,0.10271162544538676,0.0013922532367739435
501,2021-06-23,0.412709060518947,0.0102019788156592
502,2021-06-25,0.04967595595685,0.001247051341843827
503,2021-06-28,0.079311897257478,0.0012489050060127
504,2021-06-30,0.24385035362605545,0.008686194078956499
505,2021-07-03,0.0022509615696858,0.0
506,2021-07-05,0.0069355823770625505,0.0
507,2021-07-08,0.0792380812608618,0.00030080959394747315
508,2021-07-10,0.08731043838692451,0.00157816991383315
509,2021-07-13,0.0702544468836144,0.0005226179071187322
510,2021-07-15,0.0,0.0
511,2021-07-18,0.0488540014765161,0.00014256873451802174
512,2021-07-20,0.0585789120353951,4.696184879459692e-05
513,2021-07-23,0.1403939303735481,0.0023228305797529
514,2021-07-25,0.3145953837218258,0.01401595832155535
515,2021-07-28,0.3247724038312075,0.034466059556918
516,2021-07-30,0.00398770693300767,0.0
517,2021-08-02,0.2278862120266742,0.004388049330457
518,2021-08-04,0.790961199443477,0.411086587103375
519,2021-08-07,0.5021495409838399,0.1860918605942449
520,2021-08-09,0.2781016545443654,0.0306677672461601
521,2021-08-12,0.9112887814195088,0.5719104396130927
522,2021-08-14,0.0002685725725653875,0.0
523,2021-08-17,0.8119472212498288,0.2665147499837966
524,2021-08-19,0.16759842540026748,0.00044245801319760236
525,2021-08-22,0.166936584392028,0.0003730948266148147
526,2021-08-24,0.07624419745871375,0.0010594831051103865
527,2021-08-27,0.105477767637033,0.0030773148986907
528,2021-08-29,0.19867452051485873,0.002332798828748
529,2021-09-01,0.4064326257816964,0.0437271487660547
530,2021-09-03,0.10389262693257695,0.0007624770142477718
531,2021-09-06,0.2183087346803119,0.0019507446063659
532,2021-09-08,0.39696807442739024,0.00735974776426155
533,2021-09-11,0.0971356634695806,0.0012208051781131
534,2021-09-13,0.41071895646881124,0.04104060591358625
535,2021-09-16,0.5521958037291991,0.054034815405068
536,2021-09-18,0.16232813648087746,0.00021573733123770336
537,2021-09-21,0.5770942640213022,0.0875737345711862
538,2021-09-23,0.1356557968690098,0.0004260675645462469
539,2021-09-26,0.4708219513809324,0.027359472235017
