Date,cf_200,cf_2000
2018-01-01,0.999817,0.999435
2018-01-06,0.999179,0.996849
2018-01-16,0.807022,0.516299
2018-01-21,0.826448,0.727954
2018-01-26,0.807685,0.56296
2018-02-05,0.76441,0.492345
2018-02-10,0.729416,0.551157
2018-02-15,0.966513,0.841533
2018-02-20,0.584078,0.283898
2018-02-25,0.842002,0.69669
2018-03-02,0.981023,0.957494
2018-03-07,0.998954,0.993925
2018-03-12,0.963652,0.88336
2018-03-17,0.933165,0.887923
2018-03-22,0.931934,0.90332
2018-03-27,0.996937,0.988609
2018-04-01,0.0808295,0.002207
2018-04-06,0.837477,0.714494
2018-04-11,0.670618,0.632085
2018-04-16,0.333711,0.185442
2018-04-21,0.999756,0.998603
2018-04-26,0.929755,0.865722
2018-05-01,0.999783,0.999041
2018-05-06,0.307979,0.123275
2018-05-11,0.999856,0.999856
2018-05-16,0.437733,0.22765
2018-05-21,0.968326,0.921109
2018-05-26,0.863905,0.821178
2018-05-31,0,0
2018-06-05,0.149565,0.07424
2018-06-10,0.853319,0.792572
2018-06-15,0.178797,0.0843504
2018-06-20,0.99983,0.999566
2018-06-25,0.296262,0.166261
2018-06-30,0.999834,0.99958
2018-07-05,0.0319983,0.0117939
2018-07-10,0.967019,0.888411
2018-07-15,0.14595,0.0749493
2018-07-20,0.999509,0.997671
2018-07-25,0.998935,0.993846
2018-07-30,0.998404,0.991954
2018-08-04,0.210265,0.149883
2018-08-09,0.578927,0.455938
2018-08-14,0.989781,0.963953
2018-08-19,0.994275,0.983068
2018-08-24,0.992537,0.978703
2018-08-29,0.857816,0.779446
2018-09-03,0.999229,0.995859
2018-09-08,0.9974,0.987655
2018-09-13,0.998074,0.992659
2018-09-18,0.253311,0.172247
2018-09-23,0.996311,0.985359
2018-09-28,0.346489,0.267308
2018-10-03,0.99939,0.996403
2018-10-08,0.351048,0.299051
2018-10-13,0.189732,0.0436918
2018-10-18,0.149224,0.0347931
2018-10-23,0.193615,0.0400451
2018-10-28,0.545927,0.306923
2018-11-02,0.701007,0.553258
2018-11-07,0.250066,0.10461
2018-11-17,0.799265,0.689119
2018-11-22,0.586656,0.363763
2018-11-27,0.721626,0.301259
2018-12-02,0.772241,0.594044
2018-12-07,0.917909,0.674238
2018-12-12,0.937872,0.821466
2018-12-17,0.293177,0.0662969
2018-12-22,0.728518,0.651019
2018-12-27,0.962191,0.854977
2019-01-01,0.998092,0.988549
2019-01-06,0.284382,0.201324
2019-01-11,0.998851,0.990819
2019-01-16,0.881707,0.806718
2019-01-21,0.999307,0.996749
2019-01-26,0.996581,0.980191
2019-01-31,0.997988,0.9934
2019-02-05,0.999303,0.997438
2019-02-10,0.870609,0.725462
2019-02-15,0.999431,0.996901
2019-02-20,0.999841,0.9996
2019-02-25,0.999818,0.999294
2019-03-02,0.626201,0.530205
2019-03-07,0.93711,0.894108
2019-03-12,0.807598,0.641955
2019-03-17,0.927037,0.818705
2019-03-22,0.999604,0.997545
2019-03-27,0.115125,0.0757298
2019-04-01,0.994058,0.970988
2019-04-06,0.999635,0.997588
2019-04-11,0.999646,0.997998
2019-04-16,0.999617,0.997661
2019-04-21,0.204483,0.0411087
2019-04-26,0.380772,0.342893
2019-05-01,0.0464982,0.020412
2019-05-06,0.0821509,0.0393986
2019-05-11,0.999142,0.991925
2019-05-16,0.34161,0.288879
2019-05-21,0.00369233,0.000956257
2019-05-26,0.850349,0.729374
2019-05-31,0.532286,0.364731
2019-06-05,0.00395967,4.01246e-05
2019-06-10,0.994534,0.975786
2019-06-15,0,0
2019-06-20,0.658562,0.457422
2019-06-25,0.960018,0.911463
2019-06-30,0.357095,0.297906
2019-07-05,0.485408,0.455845
2019-07-10,0.996226,0.986715
2019-07-15,0.9979,0.99184
2019-07-20,0.887352,0.80752
2019-07-25,0.999652,0.998226
2019-07-30,0.253295,0.195814
2019-08-04,0.997721,0.98977
2019-08-09,0.996758,0.987718
2019-08-14,0.992347,0.979972
2019-08-19,0.100966,0.0561769
2019-08-24,0.954373,0.878664
2019-08-29,0.949128,0.845017
2019-09-03,0.990846,0.979417
2019-09-08,0.284378,0.137215
2019-09-13,0.997938,0.9915
2019-09-18,0.99431,0.983648
2019-09-28,0.996707,0.988416
2019-10-03,0.172311,0.0288212
2019-10-08,0.810152,0.748597
2019-10-13,0.549657,0.36723
2019-10-18,0.0457255,0.00416865
2019-10-23,0.999624,0.998155
2019-10-28,0.898731,0.809804
2019-11-02,0.999573,0.997813
2019-11-07,0.999233,0.994421
2019-11-12,0.702557,0.344777
2019-11-17,0.357282,0.293715
2019-11-22,0.181916,0.0327141
2019-11-27,0.999728,0.998332
2019-12-02,0.835127,0.742674
2019-12-07,0.825835,0.695754
2019-12-12,0.909638,0.860362
2019-12-17,0.996736,0.976793
2019-12-22,0.994516,0.968591
2019-12-27,0.994063,0.970834
2020-01-01,0.744657,0.460542
2020-01-06,0.990325,0.975947
2020-01-11,0.989495,0.971953
2020-01-16,0.988929,0.982483
2020-01-21,0.799288,0.570954
2020-01-26,0.557916,0.314234
2020-01-31,0.99683,0.98893
2020-02-05,0.72983,0.390221
2020-02-10,0.0809795,0.0334248
2020-02-15,0.998984,0.996415
2020-02-20,0.9871,0.962326
2020-02-25,0.998064,0.993183
2020-03-01,0.994821,0.983953
2020-03-06,0.998377,0.98807
2020-03-11,0.992474,0.98208
2020-03-16,0.998618,0.994717
2020-03-21,0.583104,0.321486
2020-03-26,0.820499,0.491554
2020-03-31,0.203012,0.136309
2020-04-05,0.978835,0.939338
2020-04-10,0.944091,0.891931
2020-04-15,0.406434,0.171768
2020-04-20,0.121884,0.102454
2020-04-25,0.0571076,0.0203949
2020-04-30,0.998968,0.994949
2020-05-05,0.0761327,0.0368111
2020-05-10,0.895299,0.850692
2020-05-15,0.99924,0.994691
2020-05-20,1.28521e-05,0
2020-05-25,0.999841,0.999603
2020-05-30,0.834307,0.683573
2020-06-04,0.939812,0.895672
2020-06-09,0.989635,0.977676
2020-06-14,0.99968,0.998289
2020-06-19,0.638329,0.438645
2020-06-24,0.696629,0.572582
2020-06-29,0.00562161,0.000327817
2020-07-04,0,0
2020-07-09,0.78927,0.646918
2020-07-14,0.765213,0.537587
2020-07-19,0.228563,0.144645
2020-07-24,0.995128,0.989296
2020-07-29,0.998962,0.994022
2020-08-03,0.998404,0.99383
2020-08-08,0.620158,0.534171
2020-08-13,0.00992583,0.00225385
2020-08-18,0.28857,0.187717
2020-08-23,0.995003,0.986312
2020-08-28,0.776411,0.715321
2020-09-02,0.67428,0.512708
2020-09-07,0.197949,0.153909
2020-09-12,0.994006,0.985287
2020-09-17,0.233657,0.168938
2020-09-22,0.93963,0.902739
2020-09-27,0.944053,0.865751
2020-10-02,0.181017,0.0364595
2020-10-07,0.999695,0.998081
2020-10-12,0.999695,0.998535
2020-10-17,0.99974,0.998369
2020-10-22,0.998248,0.984748
2020-11-01,0.950863,0.891649
2020-11-06,0.994235,0.970083
2020-11-11,0.436301,0.122787
2020-11-16,0.994614,0.97155
2020-11-21,0.865563,0.730395
2020-11-26,0.997332,0.99101
2020-12-01,0.990656,0.940244
2020-12-06,0.983181,0.948786
2020-12-11,0.99725,0.989188
2020-12-16,0.998508,0.992546
2020-12-21,0.996921,0.988827
2020-12-26,0.94469,0.891907
2020-12-31,0.978715,0.944949
2021-01-05,0.0548022,0.00493332
2021-01-10,0.979014,0.961502
2021-01-15,0.983229,0.9407
2021-01-20,0.990363,0.974639
2021-01-25,0.986403,0.963135
2021-01-30,6.05803e-06,0
2021-02-04,0.948773,0.897588
2021-02-09,0.179837,0.0373027
2021-02-14,0.997631,0.99226
2021-02-19,0.764627,0.645396
2021-02-24,0.994765,0.98454
2021-03-01,0.811807,0.483241
2021-03-06,0.986812,0.958153
2021-03-11,0.99161,0.958045
2021-03-16,0.818352,0.582797
2021-03-21,0.136292,0.0322117
2021-03-26,0.265931,0.0340653
2021-03-31,0.996185,0.98995
2021-04-05,0.0090569,0.0055386
2021-04-10,0.329962,0.158872
2021-04-15,0.990509,0.950304
2021-04-20,0.387851,0.210366
2021-04-25,0.776573,0.633423
2021-04-30,4.66154e-06,0
2021-05-05,0.99985,0.999856
2021-05-10,0.0893687,0.0471938
2021-05-15,0.976385,0.933037
2021-05-20,0.830463,0.581917
2021-05-25,0.437878,0.316263
2021-05-30,0.928845,0.887376
2021-06-04,0.347412,0.298217
2021-06-09,0.518935,0.345129
2021-06-14,0.0688331,0.0406097
2021-06-19,0.462169,0.440642
2021-06-24,0.909386,0.851534
2021-06-29,0.826719,0.668256
2021-07-04,0.998335,0.995897
2021-07-09,0.857787,0.771351
2021-07-14,0.999819,0.999408
2021-07-19,0.99834,0.995022
2021-07-24,0.835763,0.649614
2021-07-29,0.997938,0.992941
2021-08-03,0.996662,0.989649
2021-08-08,0.0110767,0.000122189
2021-08-13,0.99917,0.99661
2021-08-18,0.00067333,0
2021-08-23,0.0728027,0.0222532
2021-08-28,0.317681,0.160968
2021-09-02,0.383121,0.185523
2021-09-07,0.13181,0.0463823
2021-09-12,0.791605,0.711635
2021-09-17,0.983934,0.939327
2021-09-22,0.819424,0.678787
2021-09-27,0.520509,0.276555
2021-10-02,0.996069,0.986546
2021-10-07,0.998233,0.991058
2021-10-12,0.855945,0.687238
2021-10-17,0.999286,0.995619
2021-10-22,0.301729,0.116741
2021-10-27,0.327596,0.227687
2021-11-01,0.840366,0.714541
2021-11-06,0.998859,0.992052
