Date,cf_200,cf_2000
2018-01-01,0.842944,0.512589
2018-01-06,0.99539,0.965342
2018-01-11,0.867494,0.767413
2018-01-16,0.0562974,0.00306618
2018-01-21,0.608211,0.156305
2018-01-26,0.129608,0.0496305
2018-01-31,0.0427397,0.017886
2018-02-05,0.976195,0.828677
2018-02-10,0.631497,0.10695
2018-02-15,0.0319014,0.00235335
2018-02-20,0.786788,0.566067
2018-02-25,0.00857193,0.00027841
2018-03-02,0.579668,0.255323
2018-03-07,0.325003,0.222335
2018-03-12,0.00667152,0.000123324
2018-03-17,0.231841,0.00889466
2018-03-22,0,0
2018-03-27,0.986196,0.884676
2018-04-01,0.203664,0.051523
2018-04-06,0.000638426,0
2018-04-11,0.462493,0.0561519
2018-04-16,0.514058,0.109813
2018-04-21,0.451376,0.259857
2018-04-26,0.667056,0.0820276
2018-05-01,0.160416,0.00592575
2018-05-06,0.850806,0.487834
2018-05-11,0.074285,0.0118345
2018-05-16,0.00727764,0
2018-05-21,0.56272,0.244196
2018-05-26,0.87091,0.600057
2018-05-31,0.53115,0.214522
2018-06-05,0.314587,0.11864
2018-06-10,0.90909,0.786919
2018-06-15,0.97241,0.860012
2018-06-20,0.148217,0.0957512
2018-06-25,0.829676,0.512483
2018-06-30,0.523147,0.0922822
2018-07-05,0.306105,0.117946
2018-07-10,0.818348,0.438642
2018-07-15,0.541293,0.174387
2018-07-20,0.658782,0.224612
2018-07-25,0.36711,0.0849918
2018-07-30,0.841223,0.480011
2018-08-04,0.00654936,0
2018-08-09,0,0
2018-08-14,0.0505945,0.0105769
2018-08-19,0.64476,0.0292365
2018-08-24,0.219508,0.0219469
2018-08-29,0.901055,0.610042
2018-09-03,0.0558792,0.00931319
2018-09-08,0.076192,0.0265706
2018-09-13,0.239069,0.0241594
2018-09-18,0.776851,0.648558
2018-09-23,0,0
2018-09-28,0.756935,0.705524
2018-10-03,0,0
2018-10-08,0.0834073,0.0253463
2018-10-13,0,0
2018-10-18,0.821121,0.423492
2018-10-23,0.333165,0.20171
2018-10-28,0.879,0.775555
2018-11-02,0.330005,0.0682902
2018-11-07,0.004873,0.000316372
2018-11-12,0.654861,0.393476
2018-11-17,0.0477908,0.00550475
2018-11-22,0.764658,0.270424
2018-11-27,0.891453,0.63366
2018-12-02,0.00463403,0.000237939
2018-12-07,0.356302,0.00657496
2018-12-12,0.362582,0.0425845
2018-12-17,0.424604,0.0652378
2018-12-22,0.535609,0.371703
2018-12-27,0.266321,0.145757
2019-01-01,0.000374103,0
2019-01-06,0.761682,0.562339
2019-01-11,0.0125194,1.71789e-05
2019-01-16,0.0153112,0.00314163
2019-01-21,0.0247067,0.00618502
2019-01-26,5.05782e-06,0
2019-01-31,0.800295,0.620312
2019-02-05,0.314903,0.0291666
2019-02-10,0.715004,0.290918
2019-02-15,0.932074,0.688832
2019-02-20,0.724302,0.17267
2019-02-25,0.871716,0.556307
2019-03-02,0.146589,0.00332867
2019-03-07,0.721463,0.218524
2019-03-12,0.808368,0.340399
2019-03-17,0.357948,0.0633161
2019-03-22,0,0
2019-03-27,0.816923,0.45614
2019-04-01,0.199888,0.0228703
2019-04-06,0.110215,0.0439888
2019-04-11,0.505007,0.106789
2019-04-16,0.0249704,0.00211545
2019-04-21,0.182549,0.0246562
2019-04-26,0.637833,0.117709
2019-05-01,0.459043,0.145842
2019-05-06,0.141639,0.0499975
2019-05-11,0.815319,0.514266
2019-05-16,0.77463,0.328864
2019-05-26,0.995781,0.9684
2019-05-31,0.884079,0.614475
2019-06-05,0.704503,0.309186
2019-06-10,0.56806,0.374117
2019-06-15,0.19077,0.0358318
2019-06-20,0.402181,0.16961
2019-06-25,0.904244,0.473682
2019-06-30,0.995151,0.950933
2019-07-05,0.940183,0.873956
2019-07-10,0.990791,0.923022
2019-07-15,0.768608,0.377481
2019-07-20,0.162198,0.0387129
2019-07-25,0.813067,0.302158
2019-07-30,0.905994,0.491106
2019-08-04,0.99833,0.989543
2019-08-09,0,0
2019-08-14,0.00108204,0
2019-08-19,0.0427062,0.000627601
2019-08-24,0.220054,0.0151788
2019-08-29,0.124552,0.00466084
2019-09-03,0.76361,0.174562
2019-09-08,0.81624,0.385111
2019-09-13,0.520103,0.227877
2019-09-18,0,0
2019-09-28,0.0805299,0.013205
2019-10-03,0.938109,0.847077
2019-10-08,0,0
2019-10-13,0.0813441,0.0284885
2019-10-18,0.563046,0.319877
2019-10-23,0,0
2019-10-28,0.00508062,0
2019-11-02,0,0
2019-11-07,0.299331,0.11674
2019-11-12,0,0
2019-11-17,0.24544,0.0945929
2019-11-22,0.866709,0.705246
2019-12-02,0.997679,0.982764
2019-12-07,0.221924,0.090288
2019-12-12,0.319905,0.0468289
2019-12-17,0.977717,0.90036
2019-12-22,0.127167,0.0713038
2019-12-27,0.00123002,0
2020-01-01,0.786937,0.417402
2020-01-06,0.996433,0.973192
2020-01-11,0.223309,0.0160202
2020-01-16,0.642128,0.0842048
2020-01-21,0.0439508,0.0104279
2020-01-26,0.26028,0.118954
2020-01-31,0.35743,0.0154779
2020-02-05,0.913705,0.744529
2020-02-10,5.65514e-06,0
2020-02-15,0.839651,0.556855
2020-02-20,0.355752,0.124599
2020-02-25,0.88193,0.642939
2020-03-01,0.744709,0.393527
2020-03-06,0.819773,0.575657
2020-03-11,0.531384,0.298441
2020-03-16,0.0182914,0
2020-03-21,0.336621,0.0702175
2020-03-26,0.169018,0.140606
2020-03-31,0.607575,0.0517865
2020-04-05,0.227105,0.0636642
2020-04-10,0.634008,0.605509
2020-04-15,0.00243349,0
2020-04-20,0.934729,0.672753
2020-04-25,0.388146,0.0764124
2020-04-30,0.115204,0.0478712
2020-05-05,0.41177,0.167898
2020-05-10,0.825509,0.340909
2020-05-15,0.942548,0.737673
2020-05-20,0.436328,0.134777
2020-05-25,0.674529,0.0760732
2020-05-30,0.677127,0.386911
2020-06-04,0.040813,0.00292015
2020-06-09,0.652065,0.310035
2020-06-14,0.909823,0.540321
2020-06-19,0.718593,0.333335
2020-06-24,0.871508,0.573776
2020-06-29,0.841665,0.535021
2020-07-04,0.98998,0.958407
2020-07-09,0.470216,0.224734
2020-07-14,0.373891,0.0538704
2020-07-19,0.865242,0.689105
2020-07-24,0.827955,0.596026
2020-07-29,0.876486,0.543772
2020-08-03,0.483556,0.309809
2020-08-08,0.994066,0.964837
2020-08-13,0.997519,0.979843
2020-08-18,0.00517376,0.000306061
2020-08-23,0.503683,0.183301
2020-08-28,0.118249,0.00448615
2020-09-02,0.533861,0.432522
2020-09-07,0.928674,0.698899
2020-09-12,0.539139,0.194608
2020-09-17,0.996308,0.978519
2020-09-22,0.375388,0.126705
2020-09-27,0.371029,0.165289
2020-10-02,0.162404,0.00289318
2020-10-12,0.890368,0.583395
2020-10-17,0.537507,0.232454
2020-10-22,0.138425,0.0684235
2020-10-27,0.106496,0.0291552
2020-11-01,0,0
2020-11-06,0.326983,0.25716
2020-11-11,0,0
2020-11-16,0.665687,0.630242
2020-11-21,0.438283,0.189785
2020-11-26,0.00331602,2.48892e-05
2020-12-01,0.423637,0.27096
2020-12-06,0.750339,0.666395
2020-12-11,0.916651,0.670482
2020-12-16,0.473615,0.124962
2020-12-21,0.531155,0.124637
2020-12-26,0.853768,0.599726
2020-12-31,0.811497,0.48487
