Date,cf_200,cf_2000
2018-01-10,0.566532,0.187003
2018-01-13,0.131101,0.005270
2018-01-16,0.101909,0.025758
2018-01-18,0.000000,0.000000
2018-01-20,0.000000,0.000000
2018-01-23,0.950596,0.823875
2018-01-25,0.374917,0.187440
2018-01-26,0.014576,0.000008
2018-01-30,0.548457,0.095021
2018-01-31,0.968025,0.949596
2018-02-02,0.438219,0.235326
2018-02-05,0.991777,0.956375
2018-02-07,0.213809,0.089952
2018-02-09,0.002038,0.000000
2018-02-10,0.116630,0.034381
2018-02-12,0.000000,0.000000
2018-02-14,0.080414,0.003597
2018-02-15,0.149840,0.038382
2018-02-17,0.690756,0.415308
2018-02-19,0.022388,0.001835
2018-02-20,0.000710,0.000000
2018-02-22,0.133726,0.037676
2018-02-24,0.640513,0.279791
2018-02-25,0.220434,0.054447
2018-02-27,0.959844,0.826937
2018-03-01,0.000000,0.000000
2018-03-02,0.001045,0.000000
2018-03-04,0.223442,0.182455
2018-03-06,0.998204,0.999849
2018-03-07,0.997054,0.991602
2018-03-09,0.932017,0.890927
2018-03-11,0.698701,0.506300
2018-03-12,0.001520,0.000000
2018-03-14,0.767767,0.584903
2018-03-16,0.004759,0.000000
2018-03-17,0.011306,0.000009
2018-03-19,0.005987,0.000519
2018-03-21,0.972505,0.911243
2018-03-22,0.799591,0.474116
2018-03-24,0.665932,0.540943
2018-03-26,0.348797,0.217985
2018-03-27,0.998776,0.992978
2018-03-29,0.919941,0.792019
2018-03-31,0.004952,0.000000
2018-04-01,0.000000,0.000000
2018-04-03,0.827907,0.667386
2018-04-05,0.253255,0.052167
2018-04-06,0.257984,0.069216
2018-04-08,0.117477,0.038782
2018-04-10,0.568086,0.144713
2018-04-11,0.971414,0.863731
2018-04-13,0.980111,0.926049
2018-04-15,0.823516,0.622534
2018-04-16,0.587036,0.248726
2018-04-18,0.749063,0.649541
2018-04-20,0.879122,0.800780
2018-04-21,0.222888,0.126207
2018-04-23,0.212766,0.089508
2018-04-25,0.880170,0.701532
2018-04-26,0.322034,0.114476
2018-04-28,1.000198,0.999525
2018-04-30,0.046387,0.003916
2018-05-01,0.735503,0.424185
2018-05-03,0.350785,0.164480
2018-05-05,0.910050,0.772808
2018-05-06,0.412086,0.259499
2018-05-08,0.047004,0.011673
2018-05-10,0.003397,0.000213
2018-05-11,0.000000,0.000000
2018-05-13,0.023789,0.000221
2018-05-15,0.332317,0.180740
2018-05-16,0.002140,0.000000
2018-05-18,0.032313,0.004098
2018-05-20,0.198768,0.068291
2018-05-21,0.006036,0.000142
2018-05-23,0.000517,0.000000
2018-05-25,0.000553,0.000000
2018-05-26,0.039263,0.000683
2018-05-28,0.001565,0.000000
2018-05-30,0.000675,0.000000
2018-05-31,0.247489,0.125732
2018-06-02,0.025018,0.000469
2018-06-04,0.183085,0.025961
2018-06-05,0.000000,0.000000
2018-06-07,0.950073,0.862607
2018-06-09,0.673892,0.504019
2018-06-10,0.402753,0.142196
2018-06-12,0.670600,0.407389
2018-06-14,0.033803,0.000006
2018-06-15,0.011570,0.000025
2018-06-17,0.995152,0.989870
2018-06-19,0.394351,0.230685
2018-06-20,0.000000,0.000000
2018-06-22,0.001950,0.000000
2018-06-24,0.000219,0.000000
2018-06-25,0.014682,0.000029
2018-06-27,0.049084,0.004522
2018-06-29,0.000000,0.000000
2018-06-30,0.000029,0.000000
2018-07-02,0.930478,0.858013
2018-07-04,0.150517,0.017006
2018-07-05,0.990985,0.945135
2018-07-07,0.000726,0.000000
2018-07-09,0.096732,0.005768
2018-07-10,0.001234,0.000000
2018-07-12,0.969482,0.924567
2018-07-14,0.013031,0.001236
2018-07-15,0.000095,0.000000
2018-07-17,0.585563,0.239281
2018-07-19,0.000528,0.000000
2018-07-20,0.110642,0.024260
2018-07-22,0.991019,0.953995
2018-07-24,0.998759,0.999543
2018-07-25,0.673629,0.508710
2018-07-27,0.995936,0.971453
2018-07-29,0.877040,0.807858
2018-07-30,0.050052,0.036226
2018-08-01,0.135879,0.013390
2018-08-03,0.161145,0.016307
2018-08-04,0.806835,0.343148
2018-08-06,0.009928,0.000212
2018-08-08,0.984439,0.894053
2018-08-09,0.974198,0.912871
2018-08-11,0.942752,0.752822
2018-08-13,0.001808,0.000000
2018-08-14,0.017436,0.000017
2018-08-16,0.004158,0.000000
2018-08-18,0.013417,0.000000
2018-08-19,0.933202,0.824922
2018-08-21,0.030075,0.008458
2018-08-23,0.589749,0.452563
2018-08-24,0.000945,0.000000
2018-08-26,0.351076,0.127115
2018-08-28,0.000000,0.000000
2018-08-29,0.001202,0.000000
2018-08-31,0.249850,0.056694
2018-09-02,0.002804,0.000000
2018-09-03,0.366313,0.287123
2018-09-05,0.606090,0.352894
2018-09-07,0.000000,0.000000
2018-09-08,0.000000,0.000000
2018-09-10,0.000014,0.000000
2018-09-12,0.000402,0.000000
2018-09-13,0.144914,0.020964
2018-09-17,0.081073,0.000949
2018-09-18,0.198542,0.008773
2018-09-20,0.479894,0.253860
2018-09-22,0.000000,0.000000
2018-09-23,0.000000,0.000000
2018-09-25,0.769865,0.494895
2018-09-27,0.000000,0.000000
2018-09-28,0.151831,0.036839
2018-09-30,0.124684,0.018563
2018-10-02,0.140267,0.006537
2018-10-03,0.166831,0.137452
2018-10-05,0.000000,0.000000
2018-10-07,0.002584,0.000000
2018-10-08,0.000001,0.000000
2018-10-10,0.035990,0.001797
2018-10-12,0.852522,0.830957
2018-10-13,0.781715,0.667905
2018-10-15,0.564247,0.264176
2018-10-17,0.026704,0.005474
2018-10-18,0.598868,0.270231
2018-10-20,0.943027,0.895482
2018-10-22,0.011695,0.001105
2018-10-23,0.013645,0.004165
2018-10-25,0.240149,0.129764
2018-10-27,0.000000,0.000000
2018-10-28,0.028335,0.000436
2018-10-30,0.692389,0.547511
2018-11-01,0.126169,0.030944
2018-11-02,0.080314,0.033731
2018-11-04,0.593422,0.430616
2018-11-06,0.000334,0.000000
2018-11-07,0.000703,0.000000
2018-11-09,0.262616,0.163524
2018-11-11,0.000027,0.000000
2018-11-14,0.229393,0.179576
2018-11-16,0.107974,0.009166
2018-11-17,0.322835,0.103782
2018-11-19,0.146987,0.047392
2018-11-21,0.996008,0.978942
2018-11-22,0.000000,0.000000
2018-11-24,0.005242,0.000000
2018-11-26,0.851450,0.715446
2018-11-27,0.811515,0.693050
2018-11-29,0.997562,0.996508
2018-12-01,0.964214,0.889935
2018-12-04,0.005583,0.000000
2018-12-06,0.014616,0.000000
2019-01-10,0.000000,0.000000
2019-01-13,0.509132,0.388967
2019-01-15,0.000509,0.000000
2019-01-16,0.998085,0.989827
